Frequency (Hz),Amplitude
273.25,6.661248326490037e-05
273.375,4.023838550430413e-05
273.5,2.7986301495824257e-05
273.625,7.375836701685737e-05
273.75,0.00010711341453738946
273.875,0.0003811993152073314
274.0,0.0002744121110722535
274.125,0.00010834463439067723
274.25,5.0702082326503176e-05
274.375,5.98235916484905e-05
274.5,5.283462441773881e-05
274.625,5.8644298362721495e-05
274.75,1.5987497369117833e-05
274.875,4.1766552455436026e-05
275.0,7.081589737379544e-05
275.125,1.0335981783283747e-05
275.25,3.361821876643522e-05
275.375,9.72587081706897e-06
275.5,2.7160072245582435e-05
275.625,2.8927514745507472e-05
275.75,1.094423001008079e-05
275.875,2.6063305120881897e-05
276.0,3.324421673710495e-05
276.125,1.1161250624781132e-05
276.25,2.5156004806162895e-05
276.375,5.856302203382998e-06
276.5,2.2145363041318337e-05
276.625,2.138795768297076e-05
276.75,3.328696715113402e-05
276.875,6.1293646919430145e-06
277.0,2.124924712470573e-05
277.125,2.0019634130431917e-05
277.25,1.1956738972241892e-05
277.375,7.088267352651766e-06
277.5,2.1845755507347955e-05
277.625,1.0444785298402602e-05
277.75,8.53641041194387e-06
277.875,1.9034476597463505e-05
278.0,1.5009578232000743e-05
278.125,1.7360216020087624e-05
278.25,1.0720189169957692e-05
278.375,1.3993651891369439e-05
278.5,3.7468670524700707e-06
278.625,1.2806000958865004e-05
278.75,2.484112422592973e-05
278.875,3.336675067102282e-05
279.0,5.0115343894691577e-05
279.125,0.00013806799853531375
279.25,5.009609019387774e-05
279.375,2.817216844924649e-05
279.5,2.9129332636213504e-05
279.625,1.362638956368308e-05
279.75,5.032927187308434e-05
279.875,3.371484600733844e-05
280.0,2.1517986652920045e-05
280.125,1.2468424948505558e-05
280.25,1.5111723010616398e-05
280.375,4.6836514814430184e-05
280.5,2.805311338018311e-05
280.625,7.605568034971331e-05
280.75,7.322093974842602e-05
280.875,0.00016370398020248414
281.0,5.7301350926048934e-05
281.125,2.071359191471608e-05
281.25,0.0001914115904114294
281.375,4.1352119768784835e-05
281.5,1.9511652600667225e-05
281.625,5.048374948067012e-05
281.75,8.436270996684114e-05
281.875,1.6597907018084714e-05
282.0,1.645350707581269e-05
282.125,1.8483164775592004e-05
282.25,1.4379312802037005e-05
282.375,2.3948387320440296e-05
282.5,3.0008957932200842e-05
282.625,4.527729508741889e-05
282.75,3.552311579309356e-05
282.875,2.4603326317632947e-05
283.0,3.416119423843494e-05
283.125,6.696409151832034e-05
283.25,0.00012395768224327815
283.375,2.253528734091618e-05
283.5,1.3044388233847329e-05
283.625,1.2864839072653944e-05
283.75,2.9264613276631047e-05
283.875,4.958709915881963e-05
284.0,5.2156031153942924e-05
284.125,1.9663915181150167e-05
284.25,1.884184969992292e-05
284.375,6.172798801970666e-05
284.5,4.980501785779087e-05
284.625,1.1435914062056653e-05
284.75,2.5462123373447862e-05
284.875,3.530033459675938e-05
285.0,3.536804453473229e-05
285.125,6.248634358327457e-05
285.25,9.406846040189191e-06
285.375,4.250141641821873e-05
285.5,6.27370612918348e-05
285.625,1.4919168506542184e-05
285.75,2.8443740925442197e-05
285.875,4.6676065030875316e-05
286.0,6.278478741499112e-06
286.125,9.513066528692393e-06
286.25,7.990564907398298e-06
286.375,1.7622595379394222e-05
286.5,8.841937201073393e-06
286.625,1.475796366599061e-05
286.75,1.9814557886420105e-05
286.875,0.00012806880935390964
287.0,0.00011748330950744397
287.125,2.9741715912479556e-05
287.25,2.254025013317256e-05
287.375,1.1529603671267587e-05
287.5,2.1658919790135805e-05
287.625,2.60082016425816e-05
287.75,1.8063866753238724e-05
287.875,7.819995015785581e-06
288.0,3.184757379035117e-05
288.125,1.0121885360467896e-05
288.25,9.831449941864045e-06
288.375,9.254306408173665e-06
288.5,8.843293944391624e-06
288.625,2.8627741338551077e-06
288.75,6.779426684561829e-06
288.875,1.9255787888016698e-05
289.0,4.589995749101198e-05
289.125,3.668224825974165e-05
289.25,1.9342148726182342e-05
289.375,2.6513927379308358e-05
289.5,4.987323706835835e-05
289.625,1.7794965882279725e-05
289.75,6.676836250737473e-06
289.875,2.0447604993875685e-05
290.0,8.588716611354268e-06
290.125,3.526183451911249e-05
290.25,1.32577465614239e-05
290.375,2.789773615747702e-05
290.5,3.121296975415929e-05
290.625,1.2758079592988254e-05
290.75,2.832188940171534e-05
290.875,2.0619984169581145e-05
291.0,3.6127764521222894e-05
291.125,4.215255899269352e-05
291.25,3.643473498949561e-05
291.375,7.597472257994223e-06
291.5,3.133034842337628e-05
291.625,3.504654000528156e-05
291.75,3.911848890365077e-05
291.875,1.9121368166363717e-05
292.0,6.787818807074693e-05
292.125,0.00026629029573228466
292.25,9.076680426322101e-05
292.375,3.7497864705723126e-05
292.5,1.5790718193176465e-05
292.625,1.3694063543878226e-05
292.75,3.507428561748704e-05
292.875,1.1569978196027679e-05
293.0,9.107262531407356e-06
293.125,2.5517000325301062e-05
293.25,2.5348988811408166e-05
293.375,1.4694508653347488e-05
293.5,5.290474702739157e-06
293.625,9.136410013748045e-06
293.75,1.3488036517415492e-05
293.875,4.18537681200587e-06
294.0,1.4451299208499778e-05
294.125,3.7016644713069046e-06
294.25,8.577248345115703e-06
294.375,2.418081429656593e-05
294.5,2.2903220581928422e-05
294.625,2.2228336427544654e-05
294.75,5.8405886048859934e-05
294.875,2.5846804461401834e-05
295.0,2.7135280706464095e-05
295.125,1.3405581834839665e-05
295.25,7.6098101932053085e-06
295.375,1.3230912342514903e-05
295.5,2.3547250362766448e-05
295.625,2.444722589260867e-05
295.75,2.755775996675808e-05
295.875,6.451569354488672e-05
296.0,2.6890555069067964e-05
296.125,1.4656738421347517e-05
296.25,1.608947686474878e-05
296.375,3.90095652147028e-05
296.5,6.967347794304808e-06
296.625,1.8398375965969385e-05
296.75,1.3718586309446937e-05
296.875,1.647187283417451e-05
297.0,1.2964152176273967e-05
297.125,3.534641746479913e-07
297.25,2.6167048286187073e-05
297.375,0.00023027887970848674
297.5,2.289065430047335e-05
297.625,5.530027503807523e-05
297.75,3.373013521653278e-05
297.875,2.225793866316529e-05
298.0,3.243316986712666e-05
298.125,5.49117447916214e-05
298.25,4.414997432206734e-05
298.375,0.00011425453942385725
298.5,0.0002697891535338186
298.625,7.873082805752702e-05
298.75,3.647237085843888e-05
298.875,2.75107834661506e-05
299.0,1.4752409008911499e-05
299.125,1.9225580414377994e-05
299.25,2.4359005396916826e-05
299.375,1.3900616120876324e-05
299.5,8.241609844606547e-06
299.625,2.402037586986375e-05
299.75,2.884828893001907e-05
299.875,3.621169671989771e-05
300.0,0.00010333611832657335
300.125,5.932574431400061e-06
300.25,2.6477110578121137e-05
300.375,4.179443407472311e-05
300.5,0.00013396876403163718
300.625,6.663900594645246e-06
300.75,1.8685680256244016e-05
300.875,1.7656732326077484e-05
301.0,7.487562236183051e-06
301.125,2.189901900882602e-05
301.25,2.200053642501938e-05
301.375,3.530959444043546e-05
301.5,1.2972092959487912e-05
301.625,4.0131517348299934e-05
301.75,3.564620248152562e-05
301.875,4.162136258856474e-05
302.0,7.116931297570263e-05
302.125,0.00011056953343924393
302.25,0.00014125101391788866
302.375,0.0003534080165842449
302.5,0.0004759668815442639
302.625,0.0010805782005953379
302.75,6.289809001914973e-05
302.875,4.697452696929779e-05
303.0,3.1477179355922675e-05
303.125,5.911306286912706e-05
303.25,3.121557538468114e-05
303.375,3.436882948246357e-05
303.5,1.7593492657577716e-05
303.625,3.4815083969020665e-05
303.75,2.0866743274348987e-05
303.875,1.804796319106243e-05
304.0,1.4249827686001963e-05
304.125,9.821100168070275e-06
304.25,1.1085968532161976e-05
304.375,1.0713841162083642e-05
304.5,1.216252735132763e-05
304.625,8.697832442304467e-06
304.75,7.430179157042919e-05
304.875,1.9685809635184432e-05
305.0,3.801779603525618e-05
305.125,0.00012657301875807942
305.25,4.740699739503463e-05
305.375,1.8193202061580057e-05
305.5,1.4934095715156537e-05
305.625,7.655065919470832e-06
305.75,8.517384845641603e-06
305.875,1.0016188245023507e-05
306.0,3.265848225886985e-05
306.125,1.655289200959107e-05
306.25,1.5426094669010635e-05
306.375,1.2157914137396414e-05
306.5,6.5653651757744975e-06
306.625,6.762430703794261e-06
306.75,8.935930860221922e-06
306.875,1.638889727915711e-05
307.0,1.983616737674307e-05
307.125,1.545431916172227e-05
307.25,1.2007614540597957e-05
307.375,1.071012284172017e-05
307.5,2.6936174353552782e-05
307.625,4.150403196658597e-05
307.75,3.9040255888679345e-05
307.875,4.994479005019887e-05
308.0,2.1146264625517646e-05
308.125,2.8448948491330066e-05
308.25,2.1718100423246265e-05
308.375,1.6448097959959906e-05
308.5,4.112529987175446e-06
308.625,3.5514483430605283e-06
308.75,2.897167039348939e-05
308.875,1.9183705407122325e-05
309.0,4.259331963713986e-05
309.125,3.541524056380652e-05
309.25,2.62614205054627e-05
309.375,2.7685662971511047e-05
309.5,2.4349926602940454e-05
309.625,1.5608051073243918e-05
309.75,0.0005213646051559877
309.875,0.0001189934300742226
310.0,0.00013100853746880327
310.125,6.0819133168406425e-05
310.25,2.092269031093723e-05
310.375,0.0003174956822555845
310.5,2.6503900960256006e-05
310.625,1.839343223584209e-05
310.75,2.007796932592702e-05
310.875,1.886889196977857e-05
311.0,2.7378845354100395e-05
311.125,9.584576981140398e-05
311.25,1.1316801164228171e-05
311.375,4.1073487002543725e-05
311.5,6.7993607288746745e-06
311.625,1.8363090146622958e-05
311.75,2.7014285861382365e-05
311.875,0.00014378288830955462
312.0,9.689135161033008e-05
312.125,3.386051713634521e-05
312.25,3.7021828754694106e-05
312.375,2.3237747041601344e-05
312.5,5.4498092043053476e-05
312.625,6.0410480726811005e-05
312.75,1.0301085743057547e-05
312.875,5.133151794483146e-05
313.0,1.4285467142662304e-05
313.125,0.0001420818215246847
313.25,5.158485954528408e-05
313.375,4.405028295942969e-05
313.5,3.585480314763017e-05
313.625,3.571323894296723e-05
313.75,7.85297287486196e-05
313.875,2.1925940520163782e-05
314.0,3.448464246014564e-05
314.125,4.436208647457688e-05
314.25,4.0721287324403445e-05
314.375,5.7826828336956086e-05
314.5,3.027527524716139e-05
314.625,5.6882595334815606e-05
314.75,2.4530012339256043e-06
314.875,4.259871613527894e-05
315.0,3.732498973502093e-05
315.125,6.608020642012117e-05
315.25,8.040224789687628e-05
315.375,7.243633320121358e-05
315.5,0.0001391245874674326
315.625,0.001467402160364317
315.75,7.643342512090932e-05
315.875,6.157075464617299e-05
316.0,4.279605955261515e-05
316.125,2.9331811786681927e-05
316.25,2.829568153790876e-05
316.375,1.6456343360275074e-05
316.5,7.134429855200909e-06
316.625,1.6191292667151e-05
316.75,1.3214702179803264e-05
316.875,1.2708254091715663e-05
317.0,3.975267919816587e-06
317.125,1.6008129160931082e-05
317.25,7.084589894524726e-06
317.375,1.5364738210448063e-05
317.5,1.610683109405625e-05
317.625,1.344301951241867e-05
317.75,5.9388077891713276e-05
317.875,1.0924597410362508e-05
318.0,3.349798792798771e-05
318.125,0.00010055965312460117
318.25,6.181328569543183e-06
318.375,2.6433296975715272e-05
318.5,1.0861857856344424e-05
318.625,1.60264692234756e-05
318.75,1.160717122931317e-05
318.875,3.17416876763984e-05
319.0,2.5834776978460337e-06
319.125,2.8993880779928143e-05
319.25,4.120213152645348e-05
319.375,4.2025543382624186e-05
319.5,1.4775545021743038e-05
319.625,5.300202025370157e-05
319.75,4.0927355805619556e-05
319.875,1.52547458970412e-05
320.0,2.402899447096373e-05
320.125,2.8473573972412666e-05
320.25,6.598611777813928e-05
320.375,9.105195790866757e-05
320.5,0.00010583971138282357
320.625,0.00016512897542018156
320.75,0.0003382128754421774
320.875,0.001394931389626881
321.0,0.00025408199976635604
321.125,0.00014874829986579109
321.25,0.00011519986206256392
321.375,9.740079847820543e-05
321.5,0.00014292490750916127
321.625,9.03673957008038e-05
321.75,5.414454603390569e-05
321.875,3.98339942670847e-05
322.0,7.422669685556128e-05
322.125,4.6421968079288894e-05
322.25,4.898422479537083e-05
322.375,8.041152612155066e-05
322.5,8.360218664507959e-05
322.625,4.9831460296785e-05
322.75,6.59280407013017e-05
322.875,2.404528520659808e-05
323.0,3.603843284327712e-05
323.125,1.9742136733126484e-05
323.25,4.0331254481631545e-05
323.375,0.00015645451821895458
323.5,0.00012005400994442775
323.625,2.109204289374441e-05
323.75,1.8576985332868885e-05
323.875,3.0452168254491888e-05
324.0,3.4929647357002405e-05
324.125,3.863445818202342e-05
324.25,1.8726635745657026e-05
324.375,3.6307560794938146e-05
324.5,5.1434563726229565e-05
324.625,3.645906708367123e-05
324.75,1.3854684190662039e-05
324.875,3.630057914260971e-05
325.0,1.3685948825602955e-05
325.125,6.20271103195032e-05
325.25,0.0003126379810599365
325.375,0.00023860191488684964
325.5,0.00017607967243610538
325.625,0.00014440246859148665
325.75,0.00020530018455543355
325.875,0.00028300555332851427
326.0,0.0005792340481818486
326.125,0.0010596164339350892
326.25,0.00022965679527192165
326.375,0.00016150328994017337
326.5,0.0001191709235726512
326.625,8.024563627534711e-05
326.75,6.458576951471835e-05
326.875,5.664047344209788e-05
327.0,4.661778686961838e-05
327.125,0.00031312845654109
327.25,0.000176688406929716
327.375,8.374013662158268e-05
327.5,0.00010687701766594291
327.625,5.212452260613062e-05
327.75,6.85520216404872e-05
327.875,7.671209857739704e-05
328.0,7.553092091220445e-05
328.125,7.049241377169489e-05
328.25,9.127023196317912e-05
328.375,5.162174439833377e-05
328.5,7.93297651835477e-05
328.625,0.00016800900523942903
328.75,9.819872610888622e-06
328.875,8.903516692516616e-05
329.0,0.00011425887578885026
329.125,9.430418183034281e-05
329.25,4.408287562552189e-05
329.375,9.152155993578304e-05
329.5,0.00010963673917688263
329.625,0.0001254501155691402
329.75,9.71173157572371e-05
329.875,0.0001539498424545907
330.0,0.00014858577278534086
330.125,0.00012812941622184816
330.25,0.00017804011068473243
330.375,0.00019492345225875825
330.5,0.0002212817349785047
330.625,0.00027653461561826637
330.75,0.0003683176322740196
330.875,0.00040276547519622826
331.0,0.0008346026746233955
331.125,0.0009701494626645422
331.25,0.002700704097403121
331.375,0.0029801422920251695
331.5,0.0009630444632925525
331.625,0.0005524658754132911
331.75,0.00040936799868158605
331.875,0.0003057546920653016
332.0,0.0002515063663086819
332.125,0.00023069482089023698
332.25,0.0001780032729238904
332.375,0.00013489416197821064
332.5,0.00014271800717056908
332.625,0.00012929846302456945
332.75,0.00014285259919748965
332.875,0.00012950454804792227
333.0,0.00014153332673072988
333.125,5.7181212652869875e-05
333.25,9.936911276539872e-05
333.375,0.00011233245026225888
333.5,0.00020440669448137396
333.625,9.337078648948549e-05
333.75,9.950577483549767e-05
333.875,0.0003194210347098986
334.0,0.0001388251456236622
334.125,7.7845702125206e-05
334.25,0.00010773504147283214
334.375,0.00010328474366081265
334.5,9.852680402127545e-05
334.625,6.054513400991786e-05
334.75,8.537645885581896e-05
334.875,5.1365989659824814e-05
335.0,3.225815174699058e-05
335.125,5.973638730553243e-05
335.25,7.460850251474538e-05
335.375,9.360511382194023e-05
335.5,5.167285056692818e-05
335.625,4.995823071448851e-05
335.75,7.81198491218683e-05
335.875,1.8412392194236298e-05
336.0,5.530891091464733e-05
336.125,5.422482567234325e-05
336.25,5.2509131775871785e-05
336.375,0.00012293283165307507
336.5,0.0004233183613814662
336.625,0.00040209270488079734
336.75,0.0001980360081078223
336.875,0.00013761043275114463
337.0,0.00013162748728805888
337.125,0.0001359323097104689
337.25,8.20650460790386e-05
337.375,6.543649714056633e-05
337.5,7.161966299077001e-05
337.625,0.00010435979115057723
337.75,0.00013270315039435397
337.875,7.440247794090628e-05
338.0,0.0001348617221642601
338.125,0.0001502382693752677
338.25,0.00015767094538466587
338.375,0.00017386207671365786
338.5,0.00026780227848378257
338.625,0.0008286518088091922
338.75,0.0003175640122630011
338.875,0.0001995831216107312
339.0,0.00028297151774150654
339.125,0.00022401498415708094
339.25,8.958564834742072e-05
339.375,4.260163491576287e-05
339.5,7.281162109018997e-05
339.625,4.896257126844594e-05
339.75,5.5866077600567035e-05
339.875,6.901264979122084e-05
340.0,9.219532270261567e-05
340.125,7.077773704876508e-05
340.25,0.00012537851619057476
340.375,0.00010755926500370567
340.5,0.00010238698511391035
340.625,0.00012765941406125766
340.75,0.00011388261744698053
340.875,0.00019618131369655823
341.0,0.00028069142708849566
341.125,0.0005316129859266694
341.25,0.004157748817748602
341.375,0.0006200054829334504
341.5,0.00022873868095318742
341.625,9.072742921010946e-05
341.75,0.00041332023702773935
341.875,0.00023137986328347225
342.0,7.410231470181748e-05
342.125,9.4220086445232e-05
342.25,0.0001430372573693846
342.375,7.895825153011684e-05
342.5,8.110318496756099e-05
342.625,6.960185372465014e-05
342.75,8.726343970096799e-05
342.875,0.0001856173351843645
343.0,6.071457841477779e-05
343.125,7.566682254230485e-05
343.25,0.00011030601309979584
343.375,3.3860896880860904e-05
343.5,7.562078923263223e-05
343.625,8.60111912982962e-05
343.75,0.00010575929134001251
343.875,0.0001048126367227921
344.0,0.0001544971625636546
344.125,0.00023523119494739682
344.25,0.0006368728082362659
344.375,0.0005587876641056502
344.5,0.0001898817610496258
344.625,9.989151535931616e-05
344.75,9.449010138542855e-05
344.875,7.41776993819974e-05
345.0,4.2093285031432286e-05
345.125,3.579193002357802e-05
345.25,2.8236908934289737e-05
345.375,5.811770294110199e-05
345.5,3.917350232265037e-05
345.625,2.8911060804343377e-05
345.75,7.292874050336067e-05
345.875,1.4932749823128296e-05
346.0,3.395374954269668e-05
346.125,3.198593717138669e-05
346.25,6.0907887097549204e-05
346.375,0.00012827952335991955
346.5,4.46975411860968e-05
346.625,2.8405679757298518e-05
346.75,3.4491860511484076e-05
346.875,0.0001406236466192492
347.0,6.0771393489786136e-05
347.125,4.130616068333987e-05
347.25,4.696993154016158e-05
347.375,2.8120493306408917e-05
347.5,2.851868831066282e-05
347.625,1.3103298302132332e-05
347.75,3.3191373011823463e-05
347.875,1.7588608426025566e-05
348.0,9.139633734645072e-06
348.125,7.129211955175792e-05
348.25,5.461659546908653e-05
348.375,4.511056361974185e-05
348.5,0.00013249984203118122
348.625,0.00010751612823941687
348.75,6.174703979474193e-05
348.875,7.9384045999263e-05
349.0,8.906858001221676e-05
349.125,0.0001323042745286322
349.25,0.00014631631465407427
349.375,0.0002819785069418635
349.5,0.0010108299112100531
349.625,0.000513435022605231
349.75,0.00022957137012658948
349.875,0.000123670168354841
350.0,0.00010838634098905752
350.125,3.668919648041897e-05
350.25,5.851916420911149e-05
350.375,4.470519138128984e-05
350.5,3.0020184049142406e-05
350.625,5.187709105541904e-05
350.75,2.8243490400682347e-05
350.875,1.3625471452116944e-05
351.0,4.604048238485341e-05
351.125,4.0735983263478066e-05
351.25,4.704931591518413e-05
351.375,0.00018441260991958156
351.5,2.282343821840202e-05
351.625,7.604692780087525e-05
351.75,6.260741316549462e-05
351.875,1.8794113468532262e-05
352.0,3.080412039049681e-05
352.125,6.167872299850261e-05
352.25,0.00017622851123368357
352.375,2.0709721799229772e-05
352.5,2.7740367996258383e-05
352.625,8.503992361115557e-05
352.75,0.00014456610876585876
352.875,0.00011254470462153987
353.0,0.00023410825747565835
353.125,5.9437291938918136e-05
353.25,2.7840338368572688e-05
353.375,2.219846659976766e-05
353.5,2.1556545173745332e-05
353.625,3.6969841597463704e-06
353.75,1.6071567837751286e-05
353.875,2.2319577816056017e-05
354.0,1.499307047663628e-05
354.125,1.8795208714052282e-05
354.25,2.9249147151757573e-05
354.375,3.754688369177753e-05
354.5,0.00013267973154161864
354.625,0.00015696477658603414
354.75,0.0010117806812526306
354.875,0.00029942173848165806
355.0,0.00011566161439233448
355.125,4.055870238184416e-05
355.25,0.00010676187469346145
355.375,1.4007119735010398e-05
355.5,0.0001545661158947012
355.625,0.00014649010722138408
355.75,8.772793041647051e-05
355.875,0.00031879789070339543
356.0,3.279177020395268e-05
356.125,3.094100686780897e-05
356.25,3.982491500771013e-05
356.375,2.234822204164599e-05
356.5,4.84354211006306e-05
356.625,2.132816567765391e-05
356.75,3.354481272647094e-05
356.875,5.8375639659436546e-05
357.0,3.583115493573812e-05
357.125,2.339849929177984e-05
357.25,7.257978800026036e-05
357.375,7.52940994696736e-05
357.5,1.1894762371243522e-05
357.625,5.309421648218591e-05
357.75,6.530145573723314e-05
357.875,0.00029116168369622324
358.0,3.793090602594601e-05
358.125,5.626929904172384e-05
358.25,8.251814373664471e-05
358.375,7.23079047893633e-05
358.5,4.088588071852901e-05
358.625,0.00010957368712774113
358.75,0.00016583568195334332
358.875,7.337604278943389e-05
359.0,0.00014466045888863595
359.125,0.0001551635780760101
359.25,0.00013683443583769364
359.375,0.00021891603255671006
359.5,0.0002850596282736161
359.625,0.0003335696166054367
359.75,0.0007795167215257562
359.875,0.0016867175459546167
360.0,0.026956343561366024
360.125,0.0018985107737186516
360.25,0.0005217989104479306
360.375,0.00041430315178203516
360.5,0.0003724948419223869
360.625,0.000279157779139513
360.75,0.00023140175874372036
360.875,0.00021488930772348
361.0,0.00019820552970395457
361.125,0.00026482578491471764
361.25,0.00014553116631975965
361.375,0.00022224429761051004
361.5,9.902772972162515e-05
361.625,0.00017184294287885226
361.75,0.00014819919189864225
361.875,9.187429183858754e-05
362.0,9.514437217667615e-05
362.125,0.00028815804906341024
362.25,0.00015476922039887674
362.375,0.0001543268763717924
362.5,0.00043842571750406164
362.625,0.0001535828714333103
362.75,7.26304972574806e-05
362.875,5.868941739182272e-05
363.0,6.562532876671665e-05
363.125,8.16611864375578e-05
363.25,0.00010869355187548505
363.375,8.894330097719094e-05
363.5,6.29305924885693e-05
363.625,8.791934876723578e-05
363.75,8.247937713064069e-05
363.875,8.468533773670681e-05
364.0,6.923472589433841e-05
364.125,4.327005009808214e-05
364.25,7.384379217258974e-05
364.375,0.00011686222215129487
364.5,0.00014365048953872983
364.625,0.0001033708184664516
364.75,0.00015087126692254539
364.875,0.0001947395335520113
365.0,0.00018393586644994847
365.125,0.00022108242008041278
365.25,0.0004876585964842735
365.375,6.449057026660245e-05
365.5,4.452824222772758e-05
365.625,9.550252115560405e-05
365.75,8.211783957186642e-05
365.875,3.725451824699502e-05
366.0,3.9562850470182456e-05
366.125,3.425655409042695e-05
366.25,3.7841822721573396e-05
366.375,8.473612570533165e-05
366.5,0.00010787661874479666
366.625,0.0001240018468354466
366.75,0.00012139138171888773
366.875,7.36920708159638e-05
367.0,4.905217764686233e-05
367.125,0.0001221238709292496
367.25,8.623041230200702e-05
367.375,0.00024380185560849462
367.5,0.00014613597259300639
367.625,0.00029195603332461743
367.75,0.0017217291859536875
367.875,0.0002741154965886639
368.0,0.00010150966249641831
368.125,5.0465155927179675e-05
368.25,2.7204271194565857e-05
368.375,8.549404763552422e-06
368.5,3.27581864639437e-05
368.625,2.375560785022326e-05
368.75,2.5937783794550167e-05
368.875,7.503108883031033e-05
369.0,5.72633039821995e-05
369.125,3.360918232585224e-05
369.25,5.296240377718243e-05
369.375,3.884006773519935e-05
369.5,6.016757749631893e-05
369.625,5.2565367167593525e-05
369.75,5.616476938028421e-05
369.875,0.00010771192009146881
370.0,0.00012522660048658557
370.125,5.9226765193864e-05
370.25,0.0001221762829449071
370.375,0.0001553405488941097
370.5,0.00026249678427778977
370.625,2.3371357466861386e-05
370.75,6.900434589564498e-05
370.875,9.885136197574092e-05
371.0,5.750100612460152e-05
371.125,5.235228140793592e-05
371.25,5.175924781654766e-05
371.375,0.00012089418565399437
371.5,0.0001785222762218932
371.625,0.00022252987226605941
371.75,0.00010821637853742221
371.875,7.68289260299105e-05
372.0,7.92022019266601e-05
372.125,4.2446967639941515e-05
372.25,4.3719603035112405e-05
372.375,4.709578866640131e-05
372.5,8.037376901426699e-05
372.625,7.880338622604775e-05
372.75,0.0001230036044668722
372.875,0.00022911631739960524
373.0,0.0030895351679513347
373.125,0.00015293790917493257
373.25,0.00013561682755045264
373.375,7.393759877023566e-05
373.5,8.278276215037853e-05
373.625,3.21177521093024e-05
373.75,3.0095108516446486e-05
373.875,6.299172295003262e-05
374.0,7.4338629514894e-05
374.125,5.266528043878962e-05
374.25,3.0237494136714286e-05
374.375,5.85162750827117e-05
374.5,5.15670661698736e-05
374.625,5.7302280691332334e-05
374.75,9.025782878670317e-05
374.875,0.0001228808052704199
375.0,8.019372744586519e-05
375.125,0.0003735314537542327
375.25,0.00014265779992748268
375.375,0.00014451941440908294
375.5,0.00017992980796729437
375.625,0.0003777500702082676
375.75,0.0006504273582436306
375.875,0.00018669156517305474
376.0,0.00010582889889870829
376.125,9.685361287216512e-05
376.25,0.00010066902171251516
376.375,0.00011693023605288252
376.5,8.050544434754214e-05
376.625,8.505083361945655e-05
376.75,6.924132704578096e-05
376.875,6.738822348113926e-05
377.0,5.5795535774288715e-05
377.125,0.0002888559790558874
377.25,7.645327845383373e-05
377.375,0.00012342066693232909
377.5,0.00012887397916678902
377.625,0.0001135955433473935
377.75,0.00014806056932775672
377.875,0.00017292378612827552
378.0,0.000150425409994397
378.125,0.0002768997543351002
378.25,0.0012548033000060064
378.375,0.00015884239194637748
378.5,8.526521792113265e-05
378.625,9.962267202480767e-05
378.75,6.0600883956462805e-05
378.875,4.009201926320121e-05
379.0,0.0002036170471885403
379.125,0.00010621207272898179
379.25,5.5563871535411524e-05
379.375,4.5137221636273e-05
379.5,5.53811819913912e-05
379.625,5.94410264188308e-05
379.75,8.245583748404114e-05
379.875,7.064007418633856e-05
380.0,8.533383545645425e-05
380.125,8.102586356125025e-05
380.25,8.973981345344839e-05
380.375,0.00018303135533262276
380.5,9.118912005550065e-05
380.625,8.526798413052647e-05
380.75,0.00012845874769036342
380.875,0.0002313547126987343
381.0,0.0001707081013058579
381.125,8.226131655758809e-05
381.25,0.00012789910119028166
381.375,1.3230557917695689e-05
381.5,0.00011618111722087781
381.625,7.317142656808354e-05
381.75,5.343994766405494e-05
381.875,8.801556108469816e-05
382.0,3.848235839573347e-05
382.125,0.00010287491308214154
382.25,0.00011284445865936874
382.375,0.00011010255967498779
382.5,0.00010833690476596586
382.625,0.00012463058993130414
382.75,0.0001247026481079089
382.875,0.00016883988868422435
383.0,0.00017727151758256066
383.125,0.0001835192895199218
383.25,0.0002764460060885005
383.375,0.0005200117987107079
383.5,0.0012707075958559456
383.625,0.0003431975685535505
383.75,0.0002281814122367689
383.875,9.725385063921986e-05
384.0,0.0001784619399691898
384.125,0.00012471742889478467
384.25,0.00018226632123523662
384.375,0.00019607069938990616
384.5,0.0005543822307789462
384.625,0.00025187797446232004
384.75,0.0001298440390559558
384.875,0.0001233945830536801
385.0,0.00018065648082388398
385.125,0.00015678762839073634
385.25,0.0001767824283914638
385.375,0.00014199090914918434
385.5,0.00017290994534125602
385.625,0.00023518003006568056
385.75,0.00019577317816794795
385.875,0.0002233400636235897
386.0,0.0002233200335015455
386.125,0.0004359454589994722
386.25,0.00011571777074806948
386.375,0.00019432773634837786
386.5,0.0002828852302017511
386.625,0.0005720127296861333
386.75,0.00031478859888470385
386.875,0.0002746336510030205
387.0,0.0003278674309954952
387.125,0.0003471196673472284
387.25,0.00038465678061795985
387.375,0.00042118109694424134
387.5,0.00035588723175345767
387.625,0.00033062505868383207
387.75,0.0005723450805865109
387.875,0.0006004145671482711
388.0,0.0008220955918618847
388.125,0.0008852242126823417
388.25,0.001175646539471171
388.375,0.0016587359452842109
388.5,0.002793618620216538
388.625,0.006776330756484388
388.75,0.010070766413077635
388.875,0.0022512779266130835
389.0,0.0016659505401456273
389.125,0.0011815763995958008
389.25,0.0008965006931551821
389.375,0.0007413871227367742
389.5,0.0006932503519991238
389.625,0.0005901398009442923
389.75,0.0005952104725988766
389.875,0.0003245525440845084
390.0,0.0003649826435044595
390.125,0.00041661422368229924
390.25,0.00038773594117538876
390.375,0.00023731286718727622
390.5,9.32345501855047e-05
