Frequency (Hz),Amplitude
382.5,2.6184270770123667e-05
382.625,1.9811092112291184e-05
382.75,7.395506959235708e-05
382.875,6.685841421889415e-05
383.0,7.990337531699357e-05
383.125,6.398555108845568e-05
383.25,4.6234565177099956e-05
383.375,3.648426643538914e-05
383.5,6.402857395720459e-05
383.625,3.893203348984661e-05
383.75,2.5744951103842215e-05
383.875,3.5053912532137067e-06
384.0,2.688640548195839e-05
384.125,4.1692244811684725e-05
384.25,0.0001058886487695879
384.375,6.815619565460451e-05
384.5,4.5996769399286895e-05
384.625,6.207296076938488e-05
384.75,0.0001254048024509978
384.875,4.693499033253106e-05
385.0,5.627618359526285e-05
385.125,4.128689470529484e-05
385.25,6.797774567636357e-05
385.375,1.8263439230314762e-05
385.5,3.040064178960534e-05
385.625,2.7125719676616554e-05
385.75,3.350296164544346e-05
385.875,3.603900235400866e-05
386.0,3.260240349658968e-05
386.125,5.9707674999191106e-05
386.25,3.125680683417061e-05
386.375,3.00289102545104e-05
386.5,3.305708697587108e-05
386.625,0.0002306390335278829
386.75,0.00021842161854131455
386.875,0.00018750779473471964
387.0,2.9179628783055228e-05
387.125,2.389713377720116e-05
387.25,4.236787269270508e-05
387.375,1.4147367133790518e-05
387.5,8.43062920222255e-05
387.625,7.3363390854258e-05
387.75,9.7418611121962e-06
387.875,5.6980370090519e-05
388.0,4.752781496440468e-05
388.125,6.431745158264013e-05
388.25,7.98079544645548e-05
388.375,9.508206167160399e-05
388.5,6.296198525560031e-05
388.625,0.00012659510761728457
388.75,0.00020484239945971672
388.875,0.0016641246968469696
389.0,0.0002474902198009091
389.125,0.00016526326048436573
389.25,5.047515804362032e-05
389.375,7.349601030203848e-05
389.5,7.068424591330562e-05
389.625,6.606010154212841e-05
389.75,8.403783284905221e-05
389.875,4.870433077099093e-05
390.0,2.2985730374451048e-05
390.125,2.1954018739914185e-05
390.25,2.730860112783569e-05
390.375,8.74000881638922e-05
390.5,0.0001388142792912291
390.625,2.930412220556971e-05
390.75,0.0001026426789436723
390.875,0.00020450472166708822
391.0,0.00010932404653365398
391.125,7.441292625791526e-05
391.25,7.685100043317361e-05
391.375,1.7782110731684513e-05
391.5,9.041785649666753e-05
391.625,9.513213871163008e-05
391.75,0.00010068066247208353
391.875,0.00011374430038281153
392.0,2.3421800677670905e-05
392.125,0.00017253289476653306
392.25,5.922153739089114e-05
392.375,0.00011678826475032929
392.5,1.1879085968854129e-05
392.625,3.33839962569527e-05
392.75,2.9796632185886974e-05
392.875,0.0001428915109189774
393.0,1.4592419955819382e-05
393.125,3.122483484619072e-05
393.25,8.587471976110605e-05
393.375,0.0001158681385668391
393.5,0.0020283371859674618
393.625,0.00013879954957596614
393.75,3.201009461469761e-05
393.875,2.246783898721287e-05
394.0,2.8238021619663145e-05
394.125,2.3528096640076247e-05
394.25,0.00011013505083934081
394.375,6.20972478654305e-05
394.5,7.175117349585348e-05
394.625,0.00010636298082142809
394.75,0.0002538197220223625
394.875,2.5398399669602806e-05
395.0,2.082748104407166e-05
395.125,2.0596423881488876e-05
395.25,0.00012419231343741
395.375,8.134277373693528e-05
395.5,9.512121322841148e-05
395.625,4.523555695651359e-05
395.75,0.00013459684327514804
395.875,0.0003418276844838366
396.0,0.00010636882165403395
396.125,0.00028731907152027876
396.25,0.00046214578488854935
396.375,0.00015314577897824382
396.5,0.00010586273058556149
396.625,5.451653495006568e-05
396.75,7.145453573137182e-05
396.875,4.2530486240037445e-05
397.0,3.274731962939632e-05
397.125,4.9015131875740326e-05
397.25,6.279037457787977e-05
397.375,3.0264012720319976e-05
397.5,5.447273860050361e-05
397.625,4.364528906023688e-05
397.75,0.00011243275130269358
397.875,5.952217010884312e-05
398.0,0.00011735413624281461
398.125,0.0028908319172353428
398.25,0.00046352414754025203
398.375,0.00035763976249323726
398.5,0.0001396429785291088
398.625,0.0006772116462307604
398.75,0.0001280547585332122
398.875,0.0001324101594960656
399.0,5.18177412491822e-05
399.125,5.2322522599717256e-05
399.25,1.3279902066578286e-05
399.375,0.00013389125434216085
399.5,7.945351696286668e-05
399.625,8.941841986429238e-05
399.75,0.00020686203216583652
399.875,0.0001306505806047205
400.0,0.0006945601176896183
400.125,0.00035058883010029355
400.25,6.71232992729994e-05
400.375,8.055765696499138e-05
400.5,0.0002528114877799664
400.625,2.6023022352982236e-05
400.75,0.0002454911504746478
400.875,0.0005989265844575228
401.0,0.0005983145927314517
401.125,0.00019774389104008997
401.25,0.00012220637307422985
401.375,0.0001000557687748568
401.5,9.610361697733403e-05
401.625,8.601015928288049e-05
401.75,2.618865779996404e-05
401.875,4.875112935665463e-05
402.0,0.0001824242653651016
402.125,2.7312155983863472e-05
402.25,8.922929360196972e-05
402.375,6.580787606728098e-05
402.5,1.1587578030031413e-05
402.625,6.113011112069357e-05
402.75,0.00016711230082896988
402.875,0.0001297006307378272
403.0,7.404565447078476e-05
403.125,9.207870817676592e-05
403.25,9.117293262502183e-05
403.375,4.2710067331209086e-05
403.5,0.00010750107057829952
403.625,0.000151892490447453
403.75,0.00028471263353403107
403.875,0.0015415634415826115
404.0,0.00045029370085357927
404.125,0.00023472448435576937
404.25,0.00014922837469128598
404.375,9.149057178725962e-05
404.5,4.223845972256666e-05
404.625,0.00014799266214437706
404.75,0.00015726451191203604
404.875,0.0001500300537055211
405.0,7.745730131379819e-05
405.125,0.00012084760190785235
405.25,9.624052515562051e-05
405.375,0.00014954785427876343
405.5,0.00012940374520591238
405.625,8.792371955123253e-05
405.75,0.00012812674203085576
405.875,0.00012455470563781242
406.0,0.0002105374626470613
406.125,6.862874593236551e-05
406.25,4.183086751733402e-05
406.375,3.468447990357344e-05
406.5,5.3258873221946795e-05
406.625,9.958535855127888e-05
406.75,7.943358953743628e-05
406.875,0.00033677994227874163
407.0,0.00015747991919605467
407.125,0.00010652890641595802
407.25,9.384326610100721e-05
407.375,0.0002122312388764557
407.5,6.720473511727246e-05
407.625,1.5841910777521675e-05
407.75,6.0613448979336244e-05
407.875,2.6646006733097263e-05
408.0,9.375367032323067e-05
408.125,5.3629570338400615e-06
408.25,8.743884644652292e-05
408.375,5.263129831611939e-05
408.5,0.00022415695633884946
408.625,7.366774874475783e-05
408.75,1.7041265551014075e-05
408.875,4.904942534414684e-05
409.0,1.3400183021677389e-05
409.125,8.335465283317397e-05
409.25,0.00020219745137280812
409.375,4.200964736064288e-05
409.5,8.047974327341447e-05
409.625,3.1659806204359676e-05
409.75,2.8826623927928262e-05
409.875,0.00012669416708001037
410.0,0.0001260305566108837
410.125,3.163901703585727e-05
410.25,0.00017344648063280627
410.375,0.00014987460344673852
410.5,0.0001627236644764386
410.625,4.653754226011636e-05
410.75,0.000258096792783792
410.875,6.884867424826662e-05
411.0,7.82989531969638e-05
411.125,9.203861776240667e-05
411.25,1.8578901341572516e-05
411.375,5.7482360702799893e-05
411.5,7.28246126577507e-05
411.625,1.3621993035505717e-05
411.75,7.590688967795799e-05
411.875,0.00018265319588776734
412.0,0.00015046035611285515
412.125,4.0103822042562376e-05
412.25,0.0001621571293184837
412.375,7.983695214178492e-05
412.5,7.362846661226575e-05
412.625,0.00013833836859382758
412.75,8.768084809761872e-05
412.875,6.083212801680508e-05
413.0,2.059591155999563e-05
413.125,0.0001837950374875586
413.25,8.27492362331466e-05
413.375,6.458852053072422e-05
413.5,8.599286395855734e-05
413.625,2.848329941895324e-05
413.75,0.00013499003552042626
413.875,7.506022404295799e-05
414.0,0.00016255920548128121
414.125,0.0001512590356710512
414.25,3.413232952586148e-05
414.375,3.800703329073187e-05
414.5,9.529223010345042e-05
414.625,5.773975526190876e-05
414.75,4.753093525376429e-05
414.875,7.878946765650272e-05
415.0,0.00010786133479397647
415.125,7.421781425828188e-05
415.25,0.0001282048811540613
415.375,9.205164198908977e-05
415.5,0.0003255732816349935
415.625,0.00025381216671369804
415.75,0.00018722376017614228
415.875,0.00019466032834242298
416.0,9.248498643662939e-05
416.125,5.391721925567517e-05
416.25,7.408691981468538e-05
416.375,7.968336568248308e-05
416.5,7.668642411772144e-05
416.625,4.576031187324165e-05
416.75,2.2622118008553773e-05
416.875,7.113712768592644e-05
417.0,8.240544742982662e-06
417.125,0.00036415148854477793
417.25,0.00011172849745166409
417.375,0.00014060089890867628
417.5,0.00014274536080342785
417.625,0.00020149786433701252
417.75,0.0024599912077937075
417.875,0.00023609250054559543
418.0,0.00013113148856236514
418.125,6.0675269003633046e-05
418.25,7.045114348159545e-05
418.375,0.00011945093216087035
418.5,0.00019425956976719112
418.625,4.9173464832220294e-05
418.75,2.925686116224864e-05
418.875,5.1757253488120386e-05
419.0,4.168686656821574e-05
419.125,3.8469265253000934e-05
419.25,3.20286941364281e-05
419.375,4.518408994516317e-05
419.5,2.5368076109752783e-05
419.625,6.50954081784409e-05
419.75,1.658046240073929e-05
419.875,3.3180164323575726e-05
420.0,0.00024321243088871436
420.125,0.00020922500855961897
420.25,4.9457206751908824e-05
420.375,2.206599159137579e-05
420.5,3.3696744473625593e-05
420.625,1.5112327346819526e-05
420.75,3.802517300950393e-05
420.875,2.064408092052789e-05
421.0,2.3953090433182247e-05
421.125,8.938228161057239e-05
421.25,6.6176412963992e-05
421.375,3.2008233467749015e-05
421.5,3.454215267448432e-05
421.625,5.864588415757115e-05
421.75,4.2598300391826344e-05
421.875,2.8905002160609536e-05
422.0,2.5064772019648326e-05
422.125,0.00023410930053462334
422.25,0.0002467721860036474
422.375,0.001210921103641608
422.5,0.0001940178971751034
422.625,0.00010751585870779507
422.75,9.136811888197802e-05
422.875,0.00015526254537896365
423.0,5.9864547035643646e-05
423.125,0.00015970980422757764
423.25,6.604327201456156e-05
423.375,3.1772172749255554e-05
423.5,4.40737469775885e-05
423.625,1.0315641113677741e-05
423.75,2.3168707799181393e-05
423.875,4.3616698524974276e-05
424.0,3.377845335566082e-05
424.125,6.661798057874544e-05
424.25,7.52087772496704e-05
424.375,5.770570729426807e-05
424.5,4.621447116647827e-05
424.625,7.00792744339523e-05
424.75,7.473661453990544e-05
424.875,3.173546732127795e-05
425.0,0.00010329360016445171
425.125,2.6165103016720162e-05
425.25,0.00013405203612141742
425.375,7.788116620003035e-05
425.5,3.818235347406173e-05
425.625,3.38577265679333e-05
425.75,6.0531574378332494e-05
425.875,8.760029057730048e-05
426.0,8.405162388729237e-05
426.125,3.336969126548151e-05
426.25,5.907792557129653e-05
426.375,5.4706149291709645e-05
426.5,6.824873254853317e-05
426.625,9.042534422705761e-05
426.75,0.00018352138878459785
426.875,0.0003464501765770158
427.0,0.0011530189090832423
427.125,8.854588895839553e-05
427.25,0.0002661804070669756
427.375,0.00010105068313080467
427.5,0.0001724636555673669
427.625,0.00012150739750365583
427.75,5.128057368865623e-05
427.875,5.221630229655826e-05
428.0,7.190651822871202e-05
428.125,0.00010413716906123866
428.25,9.074506184659315e-05
428.375,6.111141316372195e-05
428.5,3.759240732205613e-05
428.625,5.684270494489172e-05
428.75,7.50957059490465e-05
428.875,0.0004289330285501487
429.0,0.00023624368418790278
429.125,0.000131199726595041
429.25,0.0001197530340681069
429.375,7.531436338037767e-05
429.5,0.0002902116566016052
429.625,2.8147257576440666e-05
429.75,0.00011101036117488633
429.875,0.00012385610251527287
430.0,7.35516590920958e-05
430.125,4.492289447132493e-05
430.25,7.168690458570428e-05
430.375,7.799413994611891e-05
430.5,5.11856987384006e-05
430.625,6.893770545363187e-05
430.75,8.104689978468874e-05
430.875,5.951088069912795e-05
431.0,0.00011205513512482024
431.125,5.5203934763175345e-05
431.25,0.00011554941807217627
431.375,7.316831351529744e-05
431.5,0.00017086395190756356
431.625,0.00016803323521421908
431.75,5.1927596538450655e-05
431.875,5.822165805038874e-05
432.0,0.0001121710535894887
432.125,4.993598185870109e-05
432.25,6.0590782752847044e-05
432.375,5.672421097954049e-05
432.5,0.0001274646371579824
432.625,0.00011160189724468272
432.75,0.0012424310751363431
432.875,3.664443456370347e-05
433.0,4.0701113790727724e-05
433.125,4.6990453191926324e-05
433.25,2.358790647460924e-05
433.375,2.0998523365308798e-05
433.5,4.589167331707396e-05
433.625,2.9438459852078334e-05
433.75,4.882300841598421e-05
433.875,0.0001025050252623562
434.0,4.274384840187434e-05
434.125,7.306069320813813e-05
434.25,3.85722019376093e-05
434.375,2.9240881508717378e-05
434.5,6.174298883013338e-05
434.625,4.774933645692696e-05
434.75,6.511981228631227e-05
434.875,6.059190405968541e-05
435.0,9.356032218957732e-05
435.125,4.6420466831933996e-05
435.25,3.184861321605643e-05
435.375,2.6811516428108615e-05
435.5,1.4011293061660096e-06
435.625,6.517563364123685e-06
435.75,3.097005544179798e-05
435.875,3.639422732973715e-05
436.0,2.0372784830780013e-05
436.125,6.075622708191739e-05
436.25,4.160212412456823e-05
436.375,6.35689360691357e-05
436.5,1.3425502411214695e-05
436.625,6.0633318963182276e-05
436.75,4.004859033425132e-05
436.875,3.516340459252871e-05
437.0,1.947313791262423e-05
437.125,1.161243853508506e-05
437.25,1.2819100717367403e-05
437.375,0.00020220973141517987
437.5,3.620577177055296e-05
437.625,2.325276900806401e-05
437.75,3.111794298703936e-05
437.875,5.88420882645758e-05
438.0,8.7507682979124e-05
438.125,9.289979272307695e-05
438.25,4.074000324624541e-05
438.375,2.055736418112761e-05
438.5,7.635527669327727e-05
438.625,6.749895327788233e-05
438.75,3.264308292761385e-05
438.875,7.809119065308535e-05
439.0,9.83681337806725e-05
439.125,5.3854018362235936e-05
439.25,8.375548859193636e-05
439.375,7.828187521645529e-05
439.5,2.1467345051473704e-05
439.625,0.0002866650968920113
439.75,2.161345603281868e-05
439.875,1.2764032417871288e-05
440.0,1.6946963752979182e-05
440.125,3.510760426909144e-05
440.25,3.535658416229307e-05
440.375,3.714745265625835e-05
440.5,7.186188685550033e-05
440.625,0.0001860140263312903
440.75,0.00012967279776672483
440.875,6.61431184988491e-05
441.0,2.7725965872994944e-05
441.125,2.8114925100993835e-05
441.25,4.156091577283636e-05
441.375,5.171368570324582e-05
441.5,8.495210744910139e-06
441.625,1.6605103984882382e-05
441.75,2.5147506881021167e-05
441.875,2.0615030861692377e-05
442.0,0.00012007965927329232
442.125,0.00010196753864909699
442.25,3.2002060285975054e-05
442.375,5.7737936633488704e-05
442.5,0.00014626119487421332
442.625,5.064293546964182e-05
442.75,3.449328433443025e-05
442.875,3.414947338730883e-05
443.0,4.244555962595179e-05
443.125,5.117085745687307e-05
443.25,3.205443060750401e-05
443.375,2.4703342381820897e-05
443.5,1.0254062832251006e-05
443.625,4.262485393704171e-05
443.75,9.723571240761638e-06
443.875,4.07866440434246e-05
444.0,4.542433887251268e-05
444.125,5.8949555377211445e-05
444.25,3.870479107850092e-05
444.375,3.610408620931483e-05
444.5,0.00016279610198085854
444.625,0.00016196538937385423
444.75,0.00015472619614432693
444.875,3.010541142196389e-05
445.0,3.8955551166602696e-05
445.125,1.3302389771049358e-05
445.25,3.0004330036118778e-05
445.375,2.5682513777619982e-05
445.5,5.073898433663662e-05
445.625,3.079184024631387e-05
445.75,5.050871671874782e-05
445.875,3.289827736680961e-05
446.0,5.9622069265621816e-05
446.125,5.0869875581964826e-05
446.25,9.36807078777088e-05
446.375,0.0001306641012052461
446.5,0.00015161474704655217
446.625,0.0005553579507186929
446.75,0.00010978068821303029
446.875,6.254584794767343e-05
447.0,4.5509383622197554e-05
447.125,2.0544865092850496e-05
447.25,2.6672736589008e-05
447.375,1.740203776520463e-05
447.5,7.01466961877994e-05
447.625,2.8766916462661736e-05
447.75,3.781527748309731e-05
447.875,3.3326653887593146e-05
448.0,9.985431437586429e-06
448.125,2.6824045068567567e-05
448.25,1.994729910415076e-05
448.375,5.500407919322419e-05
448.5,0.00012892928506514977
448.625,1.7199848590679343e-05
448.75,4.1462450260440556e-05
448.875,2.8046594894789763e-05
449.0,2.8716283643880272e-05
449.125,5.8184790217352244e-05
449.25,1.872759622515391e-05
449.375,2.6992788073881352e-05
449.5,6.795276858442529e-05
449.625,6.878584740110527e-05
449.75,1.7415096963154363e-06
449.875,7.177618886734548e-05
450.0,0.00013006706343409022
450.125,2.802880748245117e-05
450.25,4.015798689062183e-05
450.375,5.0314994740625665e-05
450.5,9.762083309130306e-06
450.625,3.880707525641706e-05
450.75,1.4059629006848405e-05
450.875,2.170421507513486e-05
451.0,0.0001378319588254557
451.125,8.387646429205243e-05
451.25,5.8409652322486876e-05
451.375,3.521619462174584e-05
451.5,1.969778235883033e-05
451.625,2.1561866335666192e-05
451.75,2.1372825236992946e-05
451.875,2.3194377418427693e-05
452.0,1.718451848495723e-05
452.125,9.654480205796407e-05
452.25,7.656499010420909e-05
452.375,5.770279605127338e-05
452.5,6.288108938081534e-05
452.625,4.260211425998352e-05
452.75,6.297061470204017e-05
452.875,0.00011688846655908792
453.0,0.00013454774377199573
453.125,2.6195397767847678e-05
453.25,3.642737552762786e-05
453.375,3.786822445528497e-05
453.5,2.4765062010080353e-05
453.625,4.313876024838488e-05
453.75,3.861527691678844e-05
453.875,0.00021364206837938999
454.0,0.00024543943189188767
454.125,0.0002791866930109415
454.25,0.00020552951083208651
454.375,1.6408903211305396e-05
454.5,3.502478072302258e-05
454.625,3.102026642078646e-05
454.75,3.595073230527458e-05
454.875,3.2723754308721934e-05
455.0,5.100526844593689e-05
455.125,4.361794920853996e-05
455.25,7.667804492471559e-05
455.375,9.913898455259135e-05
455.5,0.00016495971047673097
455.625,0.00022191222835087768
455.75,0.0006752642619731443
455.875,0.0009503693634073745
456.0,0.0004092304373257104
456.125,0.00030384309117193647
456.25,0.000437769743395802
456.375,9.640268577332012e-05
456.5,2.915972229472491e-05
456.625,1.9560972930891297e-05
456.75,8.867277565995293e-05
456.875,3.331685551874414e-05
457.0,4.264277588035873e-05
457.125,6.145454456104143e-05
457.25,2.93691550041085e-05
457.375,4.034820678700373e-05
457.5,2.9502725809458477e-05
457.625,7.347323171574046e-05
457.75,9.835803214119572e-05
457.875,9.567257499173561e-05
458.0,4.824638843475082e-05
458.125,9.225229042894444e-05
458.25,3.742647936336136e-05
458.375,0.0001327495786201164
458.5,5.148842929288779e-05
458.625,0.000752315284668858
458.75,8.146358516529705e-05
458.875,1.610494857941175e-05
459.0,2.699994511590021e-05
459.125,1.3240383001133137e-05
459.25,2.772769856828854e-05
459.375,2.5017004278395283e-05
459.5,1.048566099645104e-05
459.625,3.7974865033436326e-05
459.75,8.245726546117961e-05
459.875,1.3412832386028986e-05
460.0,2.0390070781391388e-05
460.125,1.2925478503124665e-05
460.25,5.809368719489684e-05
460.375,2.8405352119872255e-05
460.5,7.396728574359647e-05
460.625,5.0790457814880766e-05
460.75,5.944325080050722e-05
460.875,4.5907018172706015e-05
461.0,3.510577377685973e-05
461.125,4.151807157216532e-05
461.25,8.610732015361943e-05
461.375,7.587862288716263e-05
461.5,0.00015093398774882635
461.625,0.0008188419714553903
461.75,0.00011723021324050724
461.875,2.0229501266627977e-05
462.0,2.104867766909838e-05
462.125,2.8601524779222975e-05
462.25,4.2954096181175616e-05
462.375,4.724827085464577e-05
462.5,3.558372439575288e-05
462.625,1.64760272611787e-05
462.75,7.38196516572678e-05
462.875,1.5165396571702136e-05
463.0,2.892213917110582e-05
463.125,1.555826257228911e-05
463.25,6.567144275137273e-05
463.375,7.690080816871335e-05
463.5,6.253741337585383e-05
463.625,0.00018338827233824997
463.75,0.00043112065735170595
463.875,0.00012188295192564737
464.0,8.41394132430927e-05
464.125,8.148704513920043e-05
464.25,4.137013354193548e-05
464.375,3.210968915643176e-05
464.5,4.8147281485765135e-05
464.625,6.36082422950782e-05
464.75,3.864987088769416e-05
464.875,2.4887724995044482e-05
465.0,6.484885965705659e-05
465.125,3.6872274265798524e-05
465.25,2.6045393611318227e-05
465.375,3.0483206930387196e-05
465.5,4.5721348979333805e-05
465.625,5.581574658129503e-05
465.75,6.389088532249279e-05
465.875,5.4624186514512735e-05
466.0,1.6498742274451306e-05
466.125,0.00020367120863914727
466.25,0.0001217989175931247
466.375,4.1436330512148474e-05
466.5,9.110212670836448e-06
466.625,4.2913268686007255e-05
466.75,9.099915053550404e-06
466.875,1.3595701305984283e-05
467.0,2.4959856114221838e-05
467.125,4.59026477180193e-05
467.25,4.5530700900716555e-05
467.375,6.03450979459081e-05
467.5,0.00018934327263079505
467.625,0.00020349764076394876
467.75,0.0001264801290010715
467.875,0.00020044628601326771
468.0,0.00028688399268817844
468.125,0.00023896891415969523
468.25,8.676371939778673e-05
468.375,0.00012258926437566187
468.5,0.00036078376947888815
468.625,0.00012493391413901126
468.75,5.6407085397552044e-05
468.875,8.807013055494442e-05
469.0,2.568010374843896e-05
469.125,2.3344618681423623e-05
469.25,9.894578388419937e-05
469.375,6.030798704243546e-05
469.5,6.404493248244678e-05
469.625,0.0002342346115425084
469.75,5.279908257114471e-05
469.875,1.998051908120573e-05
470.0,3.6397991463520655e-05
470.125,5.460486409887761e-05
470.25,0.00010543945422992737
470.375,0.00010285061871818496
470.5,1.8720696885400522e-05
470.625,2.207028684965572e-05
470.75,5.085106716775911e-05
470.875,4.8402598644684987e-05
471.0,5.204969866888925e-05
471.125,3.7988705235737724e-05
471.25,5.537144644085302e-05
471.375,6.77610094061877e-05
471.5,1.5004441367596845e-05
471.625,8.47283398513729e-05
471.75,2.120664318230511e-05
471.875,3.4975637227999605e-05
472.0,3.174090678995904e-05
472.125,3.593934106712114e-05
472.25,3.464476982448256e-05
472.375,3.168683259835221e-05
472.5,1.769061008909527e-05
472.625,2.111437264033928e-05
472.75,1.746999611383937e-05
472.875,3.973951437791194e-05
473.0,2.433223127299054e-05
473.125,7.35711588919975e-05
473.25,0.00010173113948736447
473.375,3.997280665208969e-05
473.5,1.2473532720985116e-05
473.625,0.00020855799257866743
473.75,3.0290837816958e-05
473.875,7.244689987374891e-05
474.0,7.182686143371058e-05
474.125,6.927258759925007e-05
474.25,4.291115912198179e-05
474.375,2.415821032735973e-05
474.5,8.449448874296933e-05
474.625,5.2620512981060395e-05
474.75,6.361174861505243e-05
474.875,0.0001275764349758829
475.0,0.00011977273780218787
475.125,0.00017044263359744294
475.25,0.0002562645918136641
475.375,0.0004515843376361254
475.5,0.0005635640609258985
475.625,0.0002516793185983194
475.75,0.00010327561792459664
475.875,6.580327802458329e-05
476.0,4.8541118807000494e-05
476.125,3.5505090294285605e-05
476.25,7.741886249283468e-05
476.375,3.431737574773251e-05
476.5,4.281869219485707e-05
476.625,4.065679547475047e-05
476.75,1.8989135007280963e-05
476.875,1.2791303977406487e-05
477.0,8.53886770661121e-06
477.125,2.8247202878743874e-05
477.25,4.29236448857713e-05
477.375,0.00015371067299026374
477.5,3.0208415523516948e-05
477.625,3.1932725071601086e-05
477.75,0.0001414950501362452
477.875,2.0799189428359434e-05
478.0,1.870875548178526e-05
478.125,1.547329091143151e-05
478.25,1.603092000723778e-05
478.375,5.590766109002427e-05
478.5,4.784108784565527e-05
478.625,6.422183657086599e-05
478.75,4.545565031506754e-05
478.875,8.246525685111573e-06
479.0,5.2861877289551945e-05
479.125,4.017004521679907e-05
479.25,6.375357092528178e-05
479.375,5.5693683821261765e-05
479.5,0.00013263268477024798
479.625,3.430626616553411e-05
479.75,0.0002659451030950041
479.875,0.000317950961122199
480.0,0.0004071481136246415
480.125,0.0004481295664550604
480.25,0.000241418575324752
480.375,0.00012802836319278287
480.5,8.518136154028982e-05
480.625,8.386610644560247e-05
480.75,5.5158583243180595e-05
480.875,3.053432678740975e-05
481.0,3.3191237012284996e-05
481.125,6.154271552098635e-05
481.25,6.063506162781054e-05
481.375,5.099344465681208e-07
481.5,2.2671784306575408e-05
481.625,5.922830749057042e-05
481.75,1.682732113795988e-05
481.875,5.6517187322987994e-05
482.0,7.625053169160583e-06
482.125,4.0380391663036614e-05
482.25,7.926724098537888e-05
482.375,7.284927158503661e-05
482.5,5.53046531049202e-05
482.625,5.900069814905234e-05
482.75,0.0005596157904530164
482.875,4.7938160666296396e-05
483.0,5.251961628834712e-05
483.125,5.8918420167596314e-05
483.25,4.6882583231464774e-05
483.375,1.879021846394074e-05
483.5,3.840511540493844e-05
483.625,6.216585373243479e-05
483.75,9.1137708090259e-06
483.875,9.919226130822307e-05
484.0,0.00010867469087086256
484.125,8.491499111911284e-05
484.25,0.00015262305754714308
484.375,0.00021443316870686113
484.5,0.0003310716814175813
484.625,0.0012308035357077782
484.75,0.0009091831098086987
484.875,0.0003943176867517034
485.0,0.00013972304844183186
485.125,0.00021492970961831971
485.25,3.361000152818795e-05
485.375,0.00013034005332424108
485.5,7.25559750516322e-05
485.625,0.00012062384628667968
485.75,2.2180763325672257e-05
485.875,7.536501271535916e-05
486.0,3.983086404434242e-05
486.125,2.9817250581011737e-05
486.25,2.9186524841793975e-05
486.375,3.6648485241166976e-05
486.5,2.5336731213806812e-05
486.625,0.00037834487420240087
486.75,1.3087862452812523e-05
486.875,4.879533382364369e-05
487.0,0.00014312944889700776
487.125,0.0001928600874568708
487.25,0.00030681854943980235
487.375,0.00011892409248188309
487.5,0.0001302483914603933
487.625,5.881841905455806e-05
487.75,1.3619522241346821e-05
487.875,6.535672891320935e-05
488.0,2.016591639119281e-05
488.125,1.7253252776669997e-05
488.25,5.4327905354565734e-05
488.375,7.030656132454093e-06
488.5,6.130107273294011e-05
488.625,2.4146004848146348e-05
488.75,3.733753569734197e-05
488.875,7.622354905738868e-05
489.0,5.7086620307302874e-05
489.125,3.284457711919352e-05
489.25,1.415855799381987e-05
489.375,3.708665774483689e-05
489.5,9.324685115215268e-06
489.625,4.033400754065195e-05
489.75,0.00010937408912727088
489.875,8.978391629948627e-05
490.0,0.00012891641276835565
490.125,9.568393950498771e-05
490.25,0.00017480940755923758
490.375,0.0004956908892043552
490.5,0.0008672434417460753
490.625,0.00018611875812264366
490.75,0.00013802340280374362
490.875,0.00015320492798840337
491.0,8.846485585189269e-05
491.125,6.99951990545318e-05
491.25,4.264289616195523e-05
491.375,4.5232284770919644e-05
491.5,0.00013056217588372488
491.625,5.267141460135824e-05
491.75,4.9127833325821406e-05
491.875,7.997338999450825e-05
492.0,3.0066753421426372e-05
492.125,7.228874189348642e-06
492.25,5.4699723216719916e-05
492.375,2.2467615940217806e-05
492.5,0.0001611492656297362
492.625,9.823122491968515e-05
492.75,7.970850186071129e-05
492.875,3.552869842285495e-05
493.0,8.63148214099642e-06
493.125,3.801884825413065e-05
493.25,4.446786201184049e-05
493.375,4.101803540015494e-05
493.5,3.6190068258565606e-05
493.625,7.126891872858042e-05
493.75,6.226932304583505e-05
493.875,0.00012502242132632043
494.0,2.072131709441076e-05
494.125,6.960573288104553e-05
494.25,2.154768365036916e-05
494.375,8.185884226430206e-05
494.5,5.514691230450379e-05
494.625,8.202763963408087e-05
494.75,1.4699333067884185e-05
494.875,2.621387501911306e-05
495.0,9.163767325359041e-05
495.125,0.00015769483840879128
495.25,4.585571680982378e-05
495.375,1.2625160306254887e-05
495.5,5.132607889538241e-05
495.625,6.607907218656212e-05
495.75,3.6957410491154874e-05
495.875,1.630367061267763e-05
496.0,5.781551802106324e-05
496.125,5.986048540132691e-05
496.25,6.161179044267e-05
496.375,0.00025352497887078275
496.5,0.00043936274699169
496.625,0.00014139311685295677
496.75,8.105831865757522e-05
496.875,0.0001093079542491127
497.0,0.00015615531156917912
497.125,2.6431522136280875e-05
497.25,0.0001002630233863988
497.375,0.00010880810975903098
497.5,4.797215783583295e-05
497.625,7.553375137291603e-05
497.75,3.98091207714548e-05
497.875,3.935972307084103e-05
498.0,4.182747023346983e-05
498.125,0.00013048399466970316
498.25,0.00012180944643646
498.375,0.0001746451463555817
498.5,2.925666341602884e-05
498.625,4.813397824719093e-05
498.75,6.302422554888005e-05
498.875,3.953516879376878e-05
499.0,0.000109802990155351
499.125,0.00012731798309402215
499.25,5.884933018493476e-05
499.375,4.3240440157347364e-05
