Frequency (Hz),Amplitude
323.5,6.849159019356029e-05
323.625,6.389276334109725e-05
323.75,2.5855252191943326e-05
323.875,4.237293857378699e-05
324.0,2.6543381272517003e-05
324.125,4.334572508889096e-05
324.25,1.6281165183068577e-05
324.375,2.813010820656317e-05
324.5,4.643633787734314e-05
324.625,2.3646344351840893e-05
324.75,5.062859785211158e-05
324.875,3.5237325561973215e-05
325.0,0.0001002022707148391
325.125,0.0001456799320716244
325.25,0.0005062257514273987
325.375,0.00032400771394450856
325.5,0.0001429380826658786
325.625,9.929924480072181e-05
325.75,0.00014814469509489363
325.875,0.00014994477459455985
326.0,0.00031904969173598025
326.125,0.0005641700199117392
326.25,6.592020988277137e-05
326.375,4.095498634580717e-05
326.5,8.989947699446003e-05
326.625,3.876158181419794e-05
326.75,1.984591565283857e-05
326.875,7.399842793069584e-06
327.0,7.664817788893863e-05
327.125,0.0007002048880521013
327.25,0.00020944119798067213
327.375,0.00013873255286854906
327.5,0.00011396666422667038
327.625,0.00010925037094124271
327.75,7.30185325365951e-05
327.875,6.247173112311929e-05
328.0,7.118081612681861e-05
328.125,6.375993636724596e-05
328.25,6.205496561531773e-05
328.375,6.586157213831253e-05
328.5,9.050685860295534e-05
328.625,0.0001421103282525455
328.75,8.356781499327672e-05
328.875,5.148030775960497e-05
329.0,7.457178330078958e-05
329.125,5.541198242799591e-05
329.25,0.00012290171931076248
329.375,7.445636806343245e-05
329.5,7.244382167320907e-05
329.625,8.648875645094511e-05
329.75,8.373301675496073e-05
329.875,7.045892222868899e-05
330.0,7.012482727050516e-05
330.125,8.004803654548127e-05
330.25,0.0001681594951308835
330.375,0.00011160700471771654
330.5,0.000143865032975891
330.625,0.0001628981374663447
330.75,0.0002447938642317482
330.875,0.00027595220932033796
331.0,0.0010306673138863285
331.125,0.00039581119911014936
331.25,0.0011922262592442123
331.375,0.0013107143960338899
331.5,0.0004780997061929902
331.625,0.00022695136962377107
331.75,0.0001653657689685951
331.875,0.00010522651511655293
332.0,8.48488328704712e-05
332.125,7.74815356197929e-05
332.25,5.745148673727088e-05
332.375,0.00011947468975403976
332.5,8.215988084486604e-05
332.625,6.080823513824646e-05
332.75,8.590900697162584e-05
332.875,0.00018490011624221355
333.0,2.5658950454053298e-05
333.125,0.00010076018896886132
333.25,8.00361221312729e-05
333.375,9.17656668616133e-05
333.5,5.972832544220772e-05
333.625,3.487503722717331e-05
333.75,5.0873861867388736e-05
333.875,8.035823828646865e-05
334.0,3.3662618662823374e-05
334.125,2.1402996307502895e-05
334.25,4.142070368058602e-06
334.375,7.955944146052056e-06
334.5,4.788627198380463e-06
334.625,4.9063729151436855e-05
334.75,5.431476746624845e-05
334.875,4.166425887613956e-05
335.0,5.878658237410904e-05
335.125,4.746168425617029e-05
335.25,3.996868378754537e-05
335.375,2.2177348398588636e-05
335.5,1.011009764143143e-05
335.625,3.172555888834149e-05
335.75,5.0371165111338734e-05
335.875,3.0813373480523666e-05
336.0,6.400502371169988e-05
336.125,5.50011681066884e-05
336.25,4.3200797567689965e-05
336.375,0.00011603654818707291
336.5,0.00029257073365969574
336.625,0.0002427481323929104
336.75,0.00012515275860773637
336.875,0.0001000155142316704
337.0,0.0001584597591322767
337.125,6.345414987240053e-05
337.25,8.773586293367468e-05
337.375,8.741519648192877e-05
337.5,8.57675154065416e-05
337.625,7.159961094345563e-05
337.75,0.00013202500387767755
337.875,0.0001335555412829243
338.0,0.00011290425357021497
338.125,0.00017618343938954366
338.25,0.00013254113325511228
338.375,0.00019691253006770527
338.5,0.0004918531899456187
338.625,0.001231029859265763
338.75,0.0006795250721779858
338.875,0.0003882470607579832
339.0,0.00031906447890162477
339.125,0.0003417523828190832
339.25,7.954074602542866e-05
339.375,8.268820329248826e-05
339.5,8.058149838931828e-05
339.625,7.698260368241042e-05
339.75,4.937128602008369e-05
339.875,8.883647870053237e-05
340.0,8.486618350743906e-05
340.125,6.197369003778934e-05
340.25,0.00012912882128319805
340.375,7.719323978842581e-05
340.5,0.00013869132337106224
340.625,9.7656061679865e-05
340.75,0.00016032261912958513
340.875,0.0002188013385370803
341.0,0.00034441800111036314
341.125,0.0006315667928159566
341.25,0.004714817359851487
341.375,0.0008508365246887523
341.5,0.00041273176312928476
341.625,0.00023559055223049504
341.75,0.0001618090959193912
341.875,0.0002963229712466274
342.0,0.00019826854346121587
342.125,0.00016913651557536264
342.25,0.0001493967102183378
342.375,0.00017898187435074275
342.5,6.500336096932445e-05
342.625,8.004124601110595e-05
342.75,7.040708366843463e-05
342.875,0.00022132709179883668
343.0,0.00015927099037611476
343.125,9.031195116728531e-05
343.25,8.069932787375075e-05
343.375,8.627724650154605e-05
343.5,0.00010991822808735662
343.625,0.00011528241804847783
343.75,7.809274029539788e-05
343.875,0.00014108265749173462
344.0,0.00012187058378794606
344.125,0.0001921962564967126
344.25,0.0006998660681795981
344.375,0.0004166955119577827
344.5,0.00027630172067705553
344.625,8.600938794993148e-05
344.75,0.00012610743601062954
344.875,8.870836356608275e-05
345.0,1.7941911422209236e-05
345.125,2.58765101301263e-05
345.25,3.5495746365330594e-05
345.375,2.7057353477256964e-05
345.5,4.889151793381457e-05
345.625,5.166392898543136e-05
345.75,3.0956826209749074e-05
345.875,3.341942958779838e-05
346.0,1.68396274684218e-05
346.125,3.2381767682338245e-05
346.25,2.830312892225429e-05
346.375,2.254215010514172e-05
346.5,3.813537551928682e-05
346.625,2.7303548709661454e-05
346.75,2.3366167832506013e-05
346.875,9.97836608796463e-05
347.0,0.0001299015406088247
347.125,6.0130365135324545e-05
347.25,1.2738230217378312e-05
347.375,5.7389659715699925e-05
347.5,0.0001218990944031865
347.625,3.357074069682423e-05
347.75,5.654965700130557e-05
347.875,2.6959440705537504e-05
348.0,4.8262172855898824e-05
348.125,7.009470047146174e-05
348.25,8.034728999451072e-06
348.375,2.4301599633344073e-05
348.5,4.832442657007622e-05
348.625,9.37035562930087e-05
348.75,8.071820476054296e-05
348.875,3.4646290925031475e-05
349.0,5.081825362757448e-05
349.125,9.377079512823587e-05
349.25,0.00013781532682583764
349.375,0.00018574203861934077
349.5,0.0005764358377222404
349.625,0.00025101828341964375
349.75,7.18965515222311e-05
349.875,0.00010891242128562534
350.0,0.00011620040341152236
350.125,0.00012617075958933538
350.25,0.00023859543810103692
350.375,9.629600154896795e-05
350.5,1.0974982958769385e-05
350.625,0.0002167078430096135
350.75,8.293687217501062e-06
350.875,3.9817790399403475e-05
351.0,2.4618418375291073e-05
351.125,8.938442339139244e-05
351.25,3.670307561123778e-05
351.375,0.00021960478280278758
351.5,0.00014641106717779769
351.625,9.530488163367791e-05
351.75,0.00023431336554134545
351.875,0.00010226058132584282
352.0,9.555048869445653e-05
352.125,9.453713651391204e-06
352.25,0.00014343887049258995
352.375,1.9429219221448638e-05
352.5,3.871477440441754e-05
352.625,3.0047415308351205e-05
352.75,0.00013187318884113814
352.875,0.00012151859719404804
353.0,7.195419715448951e-05
353.125,2.6552899068297048e-05
353.25,0.00011871165011344331
353.375,3.231504001609374e-05
353.5,5.7932933632024305e-05
353.625,1.870016396661421e-05
353.75,7.92173911708705e-05
353.875,7.078829199024335e-05
354.0,0.0001260517582598288
354.125,4.506877079537716e-05
354.25,9.920735995129302e-05
354.375,0.0001376502012431172
354.5,8.442246663436193e-05
354.625,8.215771730533596e-05
354.75,0.0005293112887325058
354.875,8.907133014646479e-05
355.0,9.018840563509333e-05
355.125,5.575292783179763e-05
355.25,3.196028274690367e-05
355.375,8.35423156477897e-05
355.5,0.00017788182721217182
355.625,0.00014397461642563347
355.75,0.0004889316274292091
355.875,0.0013604351602835108
356.0,0.00022129247280848355
356.125,0.00012665865159845806
356.25,6.834901315223925e-05
356.375,8.21801006735455e-05
356.5,0.0001046206739964091
356.625,0.00012062579840116237
356.75,5.598646544473255e-05
356.875,6.493765153817032e-05
357.0,7.270744843336471e-05
357.125,2.2073828563324942e-05
357.25,7.180979769962228e-05
357.375,0.00018858653034626986
357.5,0.00016332913852013125
357.625,8.65028944717794e-05
357.75,0.00011553927063844123
357.875,9.409901760283298e-05
358.0,4.6294494102231346e-05
358.125,0.0001370550948904878
358.25,8.342692368627589e-05
358.375,6.44078460657134e-05
358.5,9.193887826950432e-05
358.625,6.707908995785642e-05
358.75,0.00039350503642577136
358.875,0.00018522535805773007
359.0,0.0001596861254215938
359.125,0.00015326263462760902
359.25,0.00016462136112369022
359.375,0.00018129809716159557
359.5,0.00023146090198846876
359.625,0.00037673786258446103
359.75,0.0005615488450827061
359.875,0.0008239970280971213
360.0,0.014197715835811711
360.125,0.0009548888257710329
360.25,0.0005000348955322614
360.375,0.00028958702252947005
360.5,0.0002505449835468213
360.625,0.00016397897412771662
360.75,0.00014470496585962918
360.875,0.00013584037627403073
361.0,7.844340823572754e-05
361.125,0.00016158042193293825
361.25,6.860156795215677e-05
361.375,3.912206403925639e-05
361.5,0.0001729230330454385
361.625,7.440200109713625e-05
361.75,7.067442595970816e-05
361.875,1.3492463475944129e-05
362.0,2.6875464783681467e-06
362.125,9.451537604794831e-05
362.25,4.7026347971985366e-05
362.375,2.789948817383055e-05
362.5,0.0001484977974962143
362.625,8.925928126327791e-05
362.75,0.0001111735190356036
362.875,9.798061305000679e-05
363.0,6.0355004115672105e-05
363.125,9.483076515368805e-05
363.25,2.414190429681132e-05
363.375,3.454940603942437e-05
363.5,5.743699164709321e-05
363.625,3.5193929596987576e-05
363.75,9.919144061022228e-05
363.875,6.159699894054699e-05
364.0,4.170775552447484e-05
364.125,9.756177582501955e-05
364.25,1.2906692427523032e-05
364.375,3.594107043202336e-05
364.5,1.7644266951652904e-05
364.625,6.706787230903688e-05
364.75,5.86302134555114e-05
364.875,9.73678320381658e-05
365.0,0.00015348395801499358
365.125,0.00011770126399258516
365.25,0.0010126158802603814
365.375,8.817085454177804e-05
365.5,2.1100423487394757e-05
365.625,0.00010784881857925328
365.75,8.892422739499143e-05
365.875,7.257901628946782e-05
366.0,2.8853509998839085e-05
366.125,2.5879994045920976e-05
366.25,4.800320957342878e-05
366.375,0.00011445513799211913
366.5,7.572627113461725e-05
366.625,8.367804405964552e-05
366.75,2.9191514434629846e-05
366.875,8.677448799384342e-05
367.0,5.95249446343745e-05
367.125,2.960522747495538e-05
367.25,0.0002463397463876467
367.375,0.0008727980412470614
367.5,0.0001864917936751423
367.625,5.6648909495217e-05
367.75,0.0002546888316412207
367.875,4.5441985552674146e-05
368.0,4.5645442327046065e-05
368.125,5.285188107083969e-06
368.25,4.5542699261446834e-05
368.375,3.084899282386808e-05
368.5,5.368447419657586e-06
368.625,8.093842614218324e-06
368.75,4.2603012236484367e-05
368.875,4.9409313572415816e-05
369.0,9.35643273398792e-05
369.125,1.4989328154336907e-05
369.25,8.779040767022323e-06
369.375,5.239739081841543e-05
369.5,4.2995942579245874e-05
369.625,3.2969683853908074e-05
369.75,6.590646196868317e-05
369.875,0.00022058587588321736
370.0,0.0003609132991670018
370.125,0.0001611351523160897
370.25,0.00016923395829495107
370.375,0.00013275913282965654
370.5,0.0004949325047296739
370.625,8.916410537426646e-05
370.75,5.687805869895005e-05
370.875,0.00010622591742516621
371.0,5.7530962212004864e-05
371.125,6.848984927587009e-05
371.25,0.00012641168610189803
371.375,0.00012575679712350653
371.5,0.0003577454717764978
371.625,0.00014979211528562457
371.75,7.166666725681687e-05
371.875,4.972117058966674e-05
372.0,3.5208256553024626e-05
372.125,3.955985225982192e-05
372.25,7.018704677923727e-05
372.375,2.8352817383647707e-05
372.5,9.849863147202188e-05
372.625,7.156389907779022e-05
372.75,3.627604595036015e-05
372.875,4.599506884600589e-05
373.0,0.0005976794819966913
373.125,0.0001347739174906615
373.25,5.356613416698172e-05
373.375,4.581846513526229e-05
373.5,3.0401610995284483e-05
373.625,5.758764985120274e-05
373.75,2.4054451334566245e-05
373.875,1.6467740694692633e-05
374.0,5.5099628432562826e-05
374.125,3.904755438149956e-05
374.25,1.621201821839988e-05
374.375,2.7262672601956584e-05
374.5,1.90317375126363e-05
374.625,2.07136472572325e-05
374.75,5.117105106445523e-05
374.875,9.45617782927108e-06
375.0,9.748029822927367e-05
375.125,6.872425109446857e-05
375.25,0.00010048780540328546
375.375,0.00012365901651853023
375.5,0.00017127001381992814
375.625,0.00022571782785135247
375.75,0.00037269922139182695
375.875,0.00011811123218633423
376.0,7.690277399362916e-05
376.125,6.415574160507261e-05
376.25,9.624681330259969e-05
376.375,6.71344273743312e-05
376.5,3.75193030749009e-05
376.625,3.70695751202559e-05
376.75,8.09118772975882e-05
376.875,3.696742466182064e-05
377.0,3.588061643852545e-05
377.125,0.00031036694079735166
377.25,0.00020132497763598208
377.375,7.14957884195137e-05
377.5,7.602271578921091e-05
377.625,7.988825200704389e-05
377.75,1.2402399231417384e-05
377.875,8.030073996183664e-05
378.0,5.182272761955848e-05
378.125,0.00012283662244672828
378.25,0.0006387803145508062
378.375,0.0001041983690012005
378.5,7.728241162749378e-05
378.625,0.0001498534741629405
378.75,0.00010937379580971501
378.875,7.988933609460345e-05
379.0,3.37228585393432e-05
379.125,3.234841386352022e-05
379.25,0.00011572908554454483
379.375,7.95198320605541e-05
379.5,4.799308846493557e-05
379.625,8.157127616020256e-06
379.75,1.989821530592639e-05
379.875,7.238171074686655e-05
380.0,6.315125951286796e-05
380.125,4.395523720995404e-05
380.25,4.318999388190467e-05
380.375,0.00011249593633360577
380.5,4.9334684324457126e-05
380.625,5.2920087695183765e-05
380.75,2.9947917295647565e-05
380.875,0.00011760732645668486
381.0,4.048183290406356e-05
381.125,3.907179891117246e-05
381.25,5.321818922033981e-05
381.375,1.3392730745053496e-05
381.5,4.9366300867919386e-05
381.625,6.887594107913473e-05
381.75,3.260002325130645e-05
381.875,3.762494616122118e-05
382.0,2.1412889077958306e-05
382.125,4.006658014579298e-05
382.25,0.00014465685192377028
382.375,7.84525544577602e-05
382.5,3.186165680846322e-05
382.625,0.00015241132404537048
382.75,8.62396953851847e-05
382.875,9.276058340804864e-05
383.0,8.51201017877929e-05
383.125,0.00018950875123371783
383.25,9.995815495724554e-05
383.375,0.00013469350168956418
383.5,0.0004134315682636954
383.625,0.0002408171155923735
383.75,5.018129250765558e-05
383.875,3.375262839832386e-05
384.0,5.214676833112619e-05
384.125,0.00010889683690107376
384.25,0.00017223392040820266
384.375,0.00013419398633143182
384.5,0.0006438391621666713
384.625,0.00033479360124774
384.75,9.278232066666825e-05
384.875,0.0001826983990440853
385.0,5.9184201119637506e-05
385.125,8.85454545830626e-05
385.25,8.83005079217043e-05
385.375,2.1890924091755623e-05
385.5,8.201477299262616e-05
385.625,6.300438030379115e-05
385.75,9.047317405925427e-05
385.875,3.944018010784982e-05
386.0,0.00013098097039285575
386.125,0.000128220801837596
386.25,0.00013551583710234676
386.375,4.4145299110476904e-05
386.5,9.651149550333656e-05
386.625,0.00010288327860980208
386.75,4.705230853829399e-05
386.875,6.390564739312329e-05
387.0,7.178433848558722e-05
387.125,8.642187286494453e-05
387.25,0.00013353429708347383
387.375,0.00011831468930531687
387.5,0.0001167940510264659
387.625,0.0002402970341896024
387.75,6.006145357507804e-05
387.875,6.572073026835306e-05
388.0,8.719705530210629e-05
388.125,0.00013021292299204078
388.25,0.0001042039598372567
388.375,8.928621616854232e-05
388.5,0.0003235496320982057
388.625,0.0007991469913529172
388.75,0.001349578318228332
388.875,0.0001487457988423606
389.0,0.0001284363115945056
389.125,0.00010125818316276917
389.25,7.284923053312195e-05
389.375,6.664029927831636e-05
389.5,4.271727143943337e-05
389.625,5.588504451023209e-05
389.75,0.000307242810849584
389.875,0.00012052093628356591
390.0,8.039426693812062e-05
390.125,0.00015140899413747182
390.25,0.00025030831407512087
390.375,5.399259279073283e-05
390.5,0.00011234677562267143
390.625,9.413465488689598e-05
390.75,4.04392406520813e-05
390.875,0.00017187538627540632
391.0,7.22619117460085e-05
391.125,4.2848963910697165e-05
391.25,6.018596513607668e-05
391.375,6.013124947313463e-05
391.5,8.949458258499817e-05
391.625,8.967162916165371e-05
391.75,7.705443749517753e-05
391.875,3.2130952037052865e-06
392.0,4.943331935832804e-05
392.125,6.344843829650602e-05
392.25,7.888037075206727e-05
392.375,1.543081281783552e-05
392.5,7.087778619432612e-05
392.625,0.000176362606512125
392.75,8.952200639931806e-05
392.875,6.85686875747983e-05
393.0,6.447683705147869e-05
393.125,8.769995544189205e-05
393.25,7.227933427352203e-05
393.375,0.00010008253289046396
393.5,0.00011056212125438632
393.625,0.00022884779005376214
393.75,0.0002718313546293649
393.875,0.00022204635751555326
394.0,0.00015803739855739483
394.125,8.413248805463702e-05
394.25,0.00020568537077333377
394.375,0.00013445692593012823
394.5,0.00011745177772785836
394.625,4.192539369709636e-05
394.75,6.745649345276819e-06
394.875,6.628329198616423e-05
395.0,0.00011838075442712381
395.125,2.8885134592984915e-05
395.25,1.4769566034718358e-05
395.375,0.00012719341940124328
395.5,0.00017298411864517257
395.625,8.686084518682452e-05
395.75,0.0001963676026319486
395.875,0.0003191569752766078
396.0,0.0009675416327609232
396.125,0.001080041477591039
396.25,0.00043827231222069463
396.375,0.00039373224463888867
396.5,0.0006601016176423062
396.625,0.00022408952593242707
396.75,0.00011975756062799035
396.875,2.209625924981913e-05
397.0,0.0001106582667415679
397.125,0.00010948750102361638
397.25,0.00015530646819937827
397.375,6.15610890317235e-05
397.5,6.098296569813515e-05
397.625,9.261956877742716e-05
397.75,1.695676804608417e-05
397.875,4.189978126507511e-05
398.0,8.765611791822835e-05
398.125,0.0002828147987040555
398.25,0.00014101667555271047
398.375,0.00011267575640495271
398.5,0.0002466792105920006
398.625,0.0009585813726801826
398.75,0.0004090242777586468
398.875,0.00017234770854492813
399.0,0.00015091322376878467
399.125,0.00019154011787776728
399.25,6.630649951985533e-05
399.375,3.571590967285823e-05
399.5,5.769276173847039e-05
399.625,2.9345355038458554e-05
399.75,3.318310503640908e-05
399.875,0.00016806141501411696
400.0,0.00013063497958171243
400.125,9.197845829225256e-05
400.25,0.00031238470799093863
400.375,0.0001377419579667477
400.5,7.54597031904915e-05
400.625,0.00019026208576288005
400.75,8.540808327742592e-05
400.875,7.508350453586976e-05
401.0,0.0001663550150282684
401.125,0.0001709236834989632
401.25,0.00013520038092740887
401.375,2.8245248608136642e-05
401.5,0.0003069613848502545
401.625,0.0008130819442141448
401.75,0.0014798070278144978
401.875,0.0003912798627054359
402.0,0.00022902652507960142
402.125,1.1706281274045035e-05
402.25,0.00011748255732210022
402.375,0.0001112334903994583
402.5,5.6739260786026204e-05
402.625,7.890033400532811e-05
402.75,0.00014170145920712124
402.875,0.00011094223054885335
403.0,0.00011091608677668198
403.125,2.4752238510401536e-05
403.25,3.895962974513679e-05
403.375,5.980340047393317e-05
403.5,8.208224147753207e-05
403.625,0.00012515394785555533
403.75,0.0005456852348833955
403.875,7.22596869827043e-05
404.0,5.962921048387948e-05
404.125,3.212340267058696e-05
404.25,0.00012279322715354706
404.375,0.00017878211968319412
404.5,4.3541431332596405e-05
404.625,0.00021770215314339172
404.75,0.0003710504145359531
404.875,0.00015111150718055965
405.0,4.480656779376348e-05
405.125,0.0001126147320231846
405.25,9.246538479799474e-05
405.375,5.712863780975632e-05
405.5,7.280450333442307e-05
405.625,3.784939523703317e-05
405.75,7.039192756644067e-05
405.875,0.00019268037654362802
406.0,0.00014872663321147055
406.125,0.00014644709450725284
406.25,0.00018938899867650951
406.375,7.192172820077399e-05
406.5,0.00014932484667440758
406.625,0.0001083915896150159
406.75,0.00016671325237027244
406.875,0.0003901933178834493
407.0,6.711655098002582e-05
407.125,8.900976314356394e-05
407.25,2.2644111558510533e-05
407.375,0.00022167916977383173
407.5,0.00010302984421997159
407.625,0.0006386717628151211
407.75,0.00025749320605479695
407.875,0.00013719248747035242
408.0,0.00018205692261601928
408.125,8.189778599925354e-05
408.25,7.707786821302646e-05
408.375,4.5121389454689646e-05
408.5,5.5087516965291826e-05
408.625,1.0763123172233758e-05
408.75,2.5212406679049484e-05
408.875,8.896656957216195e-05
409.0,0.00014111742743851255
409.125,0.00016447650983219812
409.25,0.00010020733592845424
409.375,0.0001359722336357439
409.5,9.348417386049882e-05
409.625,0.00027311706230878706
409.75,7.385076212120231e-05
409.875,8.431210750113561e-05
410.0,7.727329644044105e-05
410.125,0.00011313195197359557
410.25,2.875420719860696e-05
410.375,6.931287981736243e-05
410.5,4.200340215848427e-05
410.625,8.142916038444933e-05
410.75,2.635773644548797e-05
410.875,0.00013303173532188173
411.0,5.590012531173235e-05
411.125,0.00011476102566505731
411.25,7.807488813055755e-05
411.375,0.00012931957302565094
411.5,2.036321948880425e-05
411.625,0.00025790770625476196
411.75,2.173002816002335e-05
411.875,0.00011732239541816465
412.0,0.0001943971550354601
412.125,0.0007557268270566429
412.25,0.0003596741196286568
412.375,0.00019167802728650037
412.5,6.304848446462081e-05
412.625,0.00015755000974980964
412.75,0.00038417115803698307
412.875,0.00046868675634004474
413.0,0.00027648800902069253
413.125,0.0005185213988625549
413.25,0.0016969505769909438
413.375,2.7487776139600902e-05
413.5,5.2150878753361704e-05
413.625,8.138400263977241e-05
413.75,9.574767421255984e-05
413.875,2.962790586934115e-05
414.0,3.944547698198345e-05
414.125,0.00012692780545541085
414.25,7.293204642250333e-05
414.375,4.2345534498802256e-05
414.5,7.79826493376429e-05
414.625,0.0001786758368706403
414.75,0.00044822160809644316
414.875,0.00039673034904476746
415.0,0.00018648355527840261
415.125,0.0001593351997652135
415.25,0.00032100226348785423
415.375,4.905914989625758e-05
415.5,0.00028392224718713104
415.625,0.00014168413013542665
415.75,3.885188717206966e-05
415.875,6.824209223741558e-05
416.0,0.00010997719060246497
416.125,0.00048092577854345897
416.25,0.00015798637990761523
416.375,0.00020215671869520827
416.5,4.250419281626744e-05
416.625,0.00015070629791718088
416.75,0.00013355692449063377
416.875,0.0001260305803826314
417.0,0.00022604772964418754
417.125,0.0001590891889575101
417.25,0.00037533805594797056
417.375,0.0002733085415291425
417.5,0.0009498765106488258
417.625,0.0007961604396667998
417.75,0.00022634220597813606
417.875,0.0001381427042277028
418.0,1.6770928485165404e-05
418.125,9.72924994156181e-05
418.25,1.8243047565171794e-05
418.375,5.431267585123529e-05
418.5,0.00016026753386144468
418.625,6.0228435634065964e-05
418.75,8.82920482610952e-05
418.875,9.047025216963193e-05
419.0,0.0002039185220090838
419.125,0.0003788864541288278
419.25,0.00030848236871910864
419.375,0.00010491477210102768
419.5,0.00041744818416967523
419.625,9.446730644428937e-05
419.75,3.386412200446325e-05
419.875,2.5321178304238392e-05
420.0,8.947584577771072e-05
420.125,5.896589366764006e-05
420.25,8.87102128716349e-05
420.375,2.9878727489310933e-05
420.5,8.423878294501515e-05
420.625,4.1683590879097286e-05
420.75,5.796508770188995e-05
420.875,3.071952284322454e-05
421.0,0.00011042170762496831
421.125,3.5491912429754794e-05
421.25,7.370856632541566e-05
421.375,5.648189500749175e-05
421.5,9.050201125289198e-05
421.625,2.3402613966206265e-05
421.75,0.0001638559185542999
421.875,0.00020815209519584868
422.0,2.8180426920861992e-05
422.125,3.161865297206901e-05
422.25,0.00015366324374877253
422.375,1.8652990490048315e-05
422.5,0.00019533661572935387
422.625,0.0021347248647989353
422.75,6.077837743696714e-05
422.875,0.0001500057636377544
423.0,5.6956539220774465e-05
423.125,0.00015934982700686323
423.25,7.746991141076686e-05
423.375,0.00010953492614545603
423.5,6.0564612251343616e-05
423.625,0.00010114008597241109
423.75,0.0002102284873062922
423.875,6.270987538470972e-05
424.0,9.86364317872514e-05
424.125,0.00011758933214419965
424.25,0.0001539896667268776
424.375,3.888911182987334e-05
424.5,0.00010410621226287912
424.625,0.00026493004158205163
424.75,0.0012537798926786938
424.875,0.0002844136823464822
425.0,6.966845712811353e-05
425.125,0.0005426881489800771
425.25,0.00017007345559196018
425.375,0.0001333646407622968
425.5,0.00010107507318784796
425.625,2.2220903857252916e-05
425.75,5.977965935136988e-05
425.875,9.451641464558287e-05
426.0,3.35624960109004e-05
426.125,2.662152086715444e-05
426.25,7.094580938756685e-05
426.375,8.76586940890803e-05
426.5,5.813086288955606e-05
426.625,9.625818083483097e-05
426.75,3.307974353519169e-05
426.875,4.9846122454663214e-05
427.0,3.181502797532908e-05
427.125,0.00010005214557693821
427.25,0.0001207137636909503
427.375,0.00035569020931337596
427.5,8.432706483877592e-05
427.625,4.3516943385553454e-05
427.75,6.082428228743459e-05
427.875,0.0006066141269498754
428.0,0.0001713783051988094
428.125,0.0001257340855657305
428.25,9.097885501414421e-05
428.375,0.00011933182551057228
428.5,4.9880873865205034e-05
428.625,8.79024145491788e-05
428.75,9.09718384962003e-05
428.875,0.0004532547636068462
429.0,0.00030462045477430314
429.125,0.00011949490418983545
429.25,2.6164611787769894e-05
429.375,8.075023956586282e-05
429.5,9.686531398627771e-05
429.625,8.264530417501577e-05
429.75,0.00010259078030294057
429.875,0.00010992590325935622
430.0,0.00045055668236378555
430.125,0.00025417243618978166
430.25,0.0004287685494871562
430.375,0.002304862948673974
430.5,0.0004196951339402437
430.625,0.00014385659555693896
430.75,0.0001993983238949222
430.875,7.491754558614418e-05
431.0,2.9623208862029635e-05
431.125,6.639650535887095e-05
431.25,6.979528206138494e-05
431.375,1.665546154157364e-05
431.5,3.5047370357370855e-05
431.625,6.0527503320801045e-05
431.75,3.863834053966886e-05
431.875,5.768816492307498e-05
432.0,7.10287678096033e-05
432.125,4.659776991633145e-05
432.25,7.088616154665733e-05
432.375,0.00013919834033971018
432.5,0.00013374072539784978
432.625,0.00013616471134268
432.75,0.00013451794650792956
432.875,6.610313374592547e-05
433.0,0.00010510004460426011
433.125,0.0002909276105307927
433.25,3.594950845584959e-05
433.375,4.114797153202991e-05
433.5,4.732401911544608e-05
433.625,5.0775308335583385e-05
433.75,4.5405397338892396e-05
433.875,2.8453206513160966e-05
434.0,9.823027010528071e-05
434.125,9.840411774461408e-05
434.25,1.9778314432619437e-05
434.375,6.087387627630423e-05
434.5,0.0003794599772793956
434.625,0.00016174284267999535
434.75,0.00019937619578423385
434.875,5.980506750324917e-05
435.0,0.00010532167925327424
435.125,6.321053467863732e-05
435.25,1.9634902026760203e-05
435.375,4.83266718254715e-05
435.5,5.380501683085377e-05
435.625,0.0003922773639553271
435.75,7.201524239479974e-05
435.875,0.00015663532763701894
436.0,5.551959967211767e-05
436.125,0.0003338130078449767
436.25,0.0007378041389105679
436.375,0.0003161796971088276
436.5,6.925645517822714e-05
436.625,3.674100052784054e-05
436.75,0.0001749995512840133
436.875,8.434021207533883e-05
437.0,3.145796774849025e-05
437.125,4.0449211674311175e-05
437.25,9.148620214562073e-05
437.375,7.743674932264558e-05
437.5,3.6808013089723326e-05
437.625,7.126736121249186e-05
437.75,7.826467755512477e-05
437.875,7.455796748962997e-05
438.0,0.0001195707534429797
438.125,6.189165051801475e-05
438.25,6.816203270995396e-05
438.375,0.00022781206303039336
438.5,3.7612610072992136e-05
438.625,4.932324634423707e-05
438.75,7.101926357155964e-05
438.875,0.00015672216756483037
439.0,6.984532285840634e-05
439.125,4.5315440330386074e-05
439.25,3.1485381243102355e-05
439.375,0.00011056406972338091
439.5,6.553316392151941e-05
439.625,0.00021298566038351502
439.75,0.00011639164616387535
439.875,3.3585928736181932e-06
440.0,8.647180796917371e-05
440.125,0.00013891967548491308
440.25,4.259375968517015e-05
440.375,0.00017307821047771613
440.5,6.108416645960459e-05
440.625,3.429752111000333e-05
440.75,0.00010982356913668402
440.875,0.0003922721512951546
441.0,0.00019503266137508327
441.125,0.00011250769025073953
441.25,6.498744309270767e-05
441.375,0.00011159975985464756
441.5,0.00015922514743468147
441.625,0.00010462462431661007
441.75,0.00026896179003183587
441.875,0.0006638483035534316
442.0,0.0002850908713137827
442.125,7.503187751143563e-05
442.25,8.215547490187697e-05
442.375,0.0001089311393837336
