Frequency (Hz),Amplitude
226.5,3.3200573733737264e-05
226.625,5.52422561402493e-05
226.75,4.529218379837907e-05
226.875,0.00011470692415415679
227.0,0.00015933553041508472
227.125,0.00018047064176628528
227.25,0.00010906308050212639
227.375,6.8840332187889e-05
227.5,2.871220781219608e-05
227.625,2.1872055066270632e-05
227.75,4.3666234842712515e-05
227.875,1.1799660968561034e-05
228.0,7.925017460285968e-05
228.125,6.923302339913438e-05
228.25,7.717417764672748e-05
228.375,9.140469691569895e-05
228.5,0.00010705925134412923
228.625,0.00017709162979585657
228.75,0.00037430565815012415
228.875,0.0004248859976090799
229.0,0.0003096051849225403
229.125,0.00014424299211352888
229.25,9.480944470766591e-05
229.375,0.00012068970416609641
229.5,7.50103925337547e-05
229.625,8.924535280285765e-05
229.75,2.694547023095873e-05
229.875,2.6203060528243953e-05
230.0,3.99562658320686e-05
230.125,2.6527673787372852e-05
230.25,5.285801580371923e-05
230.375,3.8580907013101365e-05
230.5,0.00012791860060787382
230.625,0.00013590529719683644
230.75,0.00023649420313853747
230.875,0.00019286979227251352
231.0,6.052260607108289e-06
231.125,2.1823176963756993e-05
231.25,3.450866969471733e-05
231.375,1.666283888484383e-05
231.5,3.830010043596284e-05
231.625,1.7509036166920903e-05
231.75,1.6557043401721474e-05
231.875,1.4715973870892218e-05
232.0,5.356776396238662e-05
232.125,1.7496054118804486e-05
232.25,1.409853589227949e-05
232.375,3.508171444505578e-05
232.5,6.179965813267154e-06
232.625,2.5686108724162836e-05
232.75,0.00019868025490989938
232.875,0.00021234316953579925
233.0,0.00018027711530122195
233.125,7.078704517003977e-05
233.25,2.9769930585025517e-05
233.375,1.3319899484039739e-05
233.5,2.5018517544108582e-05
233.625,2.8327668339137907e-05
233.75,3.885852972863883e-05
233.875,8.224246247634452e-06
234.0,3.693920989806405e-05
234.125,3.903336812891005e-05
234.25,2.2132212410819088e-05
234.375,2.727913187229202e-05
234.5,5.820579641721586e-05
234.625,9.866986682386384e-05
234.75,2.237673792940488e-05
234.875,1.9574582297253248e-05
235.0,2.2356177824075534e-05
235.125,1.5497049805376228e-05
235.25,2.307563607583922e-05
235.375,8.382608836892317e-05
235.5,4.8795394395014676e-05
235.625,2.0413195057076057e-05
235.75,2.4741217493048903e-05
235.875,3.511025954997476e-05
236.0,1.780141468923706e-05
236.125,4.4036677440203736e-05
236.25,1.923791104931297e-05
236.375,6.052591798907098e-05
236.5,4.271692222326714e-05
236.625,4.9218489565374075e-05
236.75,2.866440913977279e-05
236.875,3.1980701578573146e-05
237.0,3.425710638399093e-05
237.125,3.485819848998786e-05
237.25,8.267588526935212e-05
237.375,2.06639109737416e-05
237.5,1.4131222141911923e-05
237.625,1.5672852399077282e-05
237.75,2.3704968826643143e-05
237.875,1.9513474342761465e-05
238.0,1.4844527773044298e-05
238.125,1.0079864666334078e-05
238.25,1.025200497737523e-05
238.375,1.2535749068055035e-05
238.5,2.11212791906074e-05
238.625,1.0070535201627638e-05
238.75,4.503837482652307e-05
238.875,1.8755806451473176e-05
239.0,3.624845107837007e-05
239.125,1.5603970352246464e-05
239.25,3.5010778024824015e-05
239.375,4.4778214622295166e-05
239.5,5.649577654126991e-05
239.625,6.463492826382292e-05
239.75,7.359357171751924e-05
239.875,0.00013495976893130622
240.0,0.0008557820951709732
240.125,0.0002476752506826854
240.25,9.960632604490758e-05
240.375,0.000206128253702173
240.5,0.0002660808206778526
240.625,6.620105636508914e-05
240.75,3.902347830090292e-05
240.875,6.259739112067675e-05
241.0,4.4509471202790454e-05
241.125,4.10797266940006e-05
241.25,3.732732785579598e-05
241.375,4.3014484554609536e-05
241.5,7.610723304042445e-05
241.625,7.004454380415315e-05
241.75,0.00010242599843861325
241.875,9.891010003161633e-05
242.0,7.246715945589572e-05
242.125,0.0002017697513313981
242.25,0.00013721222425523886
242.375,0.00010210730048351714
242.5,0.0008592018252362836
242.625,0.0011190095984483488
242.75,0.0003629676580372631
242.875,0.0001977614311387723
243.0,0.00013742038292753318
243.125,0.00010391633659609876
243.25,0.00011640823074321127
243.375,6.590192598431358e-05
243.5,7.968564258312581e-05
243.625,6.320603054086933e-05
243.75,4.8467534468301826e-05
243.875,4.9585218393929853e-05
244.0,5.149120884540343e-05
244.125,3.713623421084638e-05
244.25,0.00013108210422698032
244.375,4.540134835589162e-05
244.5,0.0001143784147960384
244.625,0.00012158240032337661
244.75,3.6942638909479575e-05
244.875,4.187490448761626e-05
245.0,3.5525859404340284e-05
245.125,3.031901576582954e-05
245.25,3.213119717240056e-05
245.375,1.2944306477174166e-05
245.5,4.0135075028930356e-05
245.625,4.1655220598461387e-05
245.75,3.4798851342923064e-06
245.875,2.3932086998737242e-05
246.0,2.8208178994700136e-05
246.125,5.442226940344899e-05
246.25,3.064555596306686e-05
246.375,5.5876366295563175e-05
246.5,4.311459172599403e-05
246.625,3.443644595404352e-05
246.75,2.6854739237740436e-05
246.875,1.568886132408331e-05
247.0,1.945444637218895e-05
247.125,4.387392815777157e-05
247.25,2.5839469787896973e-05
247.375,1.1658099844877443e-05
247.5,1.760922093093249e-05
247.625,2.0152339677451144e-05
247.75,3.916556372757373e-05
247.875,3.523832430980867e-05
248.0,3.4552570462612116e-05
248.125,2.9265907735054148e-05
248.25,1.1443807381858554e-05
248.375,1.8413945882053782e-05
248.5,1.2675037069085982e-05
248.625,2.104792126945252e-05
248.75,6.611689450753785e-06
248.875,2.1492487327308143e-05
249.0,1.1739042257065003e-05
249.125,2.4184990946159084e-05
249.25,7.942901809484335e-05
249.375,4.215960065917278e-06
249.5,1.6248561888704124e-05
249.625,3.4521525653693855e-06
249.75,2.8311332739079952e-05
249.875,3.161052263853823e-05
250.0,3.978423973008834e-05
250.125,1.6078974504246125e-05
250.25,1.763105279844224e-05
250.375,1.640038859806118e-05
250.5,1.1546904038980225e-05
250.625,2.9756981929118657e-05
250.75,1.63527993682148e-05
250.875,1.8844362304930202e-06
251.0,1.4815304067180237e-05
251.125,2.050922875230837e-05
251.25,2.5949417075775593e-06
251.375,1.4156801003152032e-05
251.5,2.1485836720046813e-05
251.625,2.9894662964303283e-05
251.75,5.977298191306059e-06
251.875,1.2247676227410156e-05
252.0,1.8143657559168424e-05
252.125,4.453404125464612e-05
252.25,3.550935230002318e-05
252.375,4.143031931001837e-05
252.5,1.3208967085075115e-05
252.625,1.4973630441116069e-05
252.75,8.804075000936442e-06
252.875,9.127867584866236e-05
253.0,3.904865756752479e-05
253.125,2.435976271844581e-05
253.25,1.8613054117226176e-05
253.375,3.019981160152431e-06
253.5,2.103980113438737e-05
253.625,1.4064554902957342e-05
253.75,2.007572266164294e-05
253.875,2.1336375382133574e-05
254.0,0.00011920188917120409
254.125,4.565557137272733e-05
254.25,5.396532417971397e-05
254.375,0.0002555439418588415
254.5,7.241418372525229e-05
254.625,4.92100800601306e-05
254.75,4.322590345479211e-05
254.875,6.780496605056664e-06
255.0,5.391939907880743e-05
255.125,3.595864173394519e-05
255.25,1.5453095540652212e-05
255.375,1.953180006051291e-05
255.5,1.3501458669946327e-05
255.625,3.753630018716484e-05
255.75,0.00013522119617975152
255.875,0.0002870882901943569
256.0,0.00022058820071308506
256.125,5.944428438627012e-05
256.25,5.832446798321363e-05
256.375,2.2124846055875664e-06
256.5,2.6689866847842593e-05
256.625,6.098576061215465e-06
256.75,7.105351849192462e-05
256.875,5.044424518473814e-05
257.0,7.295445511177711e-05
257.125,2.1160931056806923e-05
257.25,2.3632787016778154e-05
257.375,6.785075859009774e-05
257.5,5.626819711646121e-05
257.625,4.066673978909623e-05
257.75,8.795229596334747e-05
257.875,5.3603165368043825e-05
258.0,6.266264671094478e-05
258.125,3.001438680520664e-05
258.25,4.4512663165226364e-05
258.375,2.3952951330315936e-05
258.5,4.546888750920999e-05
258.625,4.3373843337384985e-05
258.75,2.2280566157629798e-05
258.875,1.420339872663399e-05
259.0,2.6450066551268442e-05
259.125,7.49286097991794e-06
259.25,6.340949157270424e-05
259.375,3.586274327927846e-05
259.5,3.436295336554368e-05
259.625,0.0001713632949659522
259.75,8.60094767224673e-05
259.875,3.507536825248655e-05
260.0,3.225693864577083e-05
260.125,3.4329810550096845e-05
260.25,4.0628761071060474e-05
260.375,3.081787052849015e-05
260.5,2.8690071280782778e-05
260.625,8.209454036983387e-06
260.75,1.459045337382942e-05
260.875,2.7777538656543484e-05
261.0,2.6994229808446184e-05
261.125,3.288317208978987e-05
261.25,2.3468249020634337e-05
261.375,3.756846404895351e-05
261.5,5.873609240598851e-05
261.625,4.6688922400560376e-05
261.75,9.374125364075495e-05
261.875,3.376515987516569e-05
262.0,3.902075235470533e-05
262.125,2.6128014094491827e-05
262.25,2.951324574860688e-05
262.375,4.115424899957642e-05
262.5,2.647522591944549e-05
262.625,8.786703924054478e-06
262.75,2.871684844283391e-05
262.875,1.0598786124829291e-05
263.0,1.4553892385598676e-05
263.125,1.2529831555623337e-05
263.25,1.692715213372711e-05
263.375,1.0459610205901498e-05
263.5,2.051622709595853e-05
263.625,1.33135950812589e-05
263.75,1.04579814390441e-05
263.875,1.5624619117667206e-05
264.0,2.4507699313404565e-05
264.125,3.3310058281092075e-05
264.25,3.626903967633248e-05
264.375,1.9958424346631528e-05
264.5,1.719169472703555e-05
264.625,2.388307911363657e-05
264.75,1.7462908450512065e-05
264.875,8.740694394675138e-06
265.0,2.1790632546993957e-05
265.125,3.7391510965039765e-05
265.25,1.1546786064035228e-05
265.375,2.4104256006635062e-05
265.5,3.205197434548631e-05
265.625,2.5235130674437272e-05
265.75,2.1659177452741402e-05
265.875,1.8771662778468084e-05
266.0,2.3614965536742404e-05
266.125,5.318884282550448e-05
266.25,4.165010636798394e-05
266.375,4.195566913832122e-05
266.5,2.189758683245695e-05
266.625,2.0284649959524082e-05
266.75,1.447732868813645e-05
266.875,1.3872360601605524e-05
267.0,1.4274744821161265e-05
267.125,1.584067996331022e-05
267.25,7.428647677250222e-06
267.375,1.7290139121052954e-05
267.5,3.543717413132152e-05
267.625,4.36570788076228e-05
267.75,7.645354850066318e-06
267.875,2.2273257118540724e-05
268.0,2.278187044129198e-05
268.125,2.335067455285926e-05
268.25,3.216930224551712e-05
268.375,1.8086600950411242e-05
268.5,3.7355081343836754e-05
268.625,1.2004355448018418e-05
268.75,1.1113243498447397e-05
268.875,9.887113927254658e-05
269.0,1.548786801358438e-05
269.125,2.5037028337787907e-05
269.25,2.7592199952064982e-05
269.375,0.00024220856392119156
269.5,7.42197399722409e-05
269.625,4.9118575956026605e-05
269.75,1.4998584618117288e-05
269.875,1.7451599288431874e-05
270.0,3.2339711203967975e-05
270.125,4.051015827424614e-05
270.25,4.333678572150821e-05
270.375,1.766914651152679e-05
270.5,1.8149804000537508e-05
270.625,4.425100199774461e-05
270.75,6.796501925805685e-05
270.875,0.00015632679763816866
271.0,9.71754243664955e-05
271.125,2.171126695674082e-05
271.25,0.00023824030366346855
271.375,0.0003338678638097056
271.5,0.00027041206168309796
271.625,0.00010641049830875649
271.75,6.753334854625759e-05
271.875,4.7856613228055436e-05
272.0,3.556991817125652e-05
272.125,1.6749296783680742e-05
272.25,5.231513363628809e-05
272.375,4.087853439652527e-05
272.5,3.797402099885849e-05
272.625,2.638087802351238e-05
272.75,4.658939446081294e-05
272.875,2.453056804303416e-05
273.0,6.30300065954003e-06
273.125,6.769376410514739e-05
273.25,4.364699353811561e-05
273.375,5.272130676841316e-05
273.5,0.000232741279458409
273.625,4.9051084544824505e-05
273.75,4.702475072401011e-05
273.875,3.971762832100689e-05
274.0,5.4019826160270436e-05
274.125,2.001818807515106e-05
274.25,3.515655791580219e-05
274.375,5.205436203893043e-05
274.5,3.867200728946496e-05
274.625,3.578989561843822e-05
274.75,2.594113020392036e-05
274.875,1.0048513231200963e-05
275.0,3.740913700850055e-05
275.125,2.6547350165969156e-05
275.25,1.9829043933796494e-05
275.375,1.858355828497531e-05
275.5,3.732413876050877e-05
275.625,1.3124552733309818e-05
275.75,2.081029100419129e-05
275.875,2.4207850196988983e-05
276.0,2.4242041929700894e-05
276.125,2.5731700307631887e-05
276.25,2.547592692250521e-05
276.375,4.2159969106597455e-05
276.5,4.219306536585725e-05
276.625,3.46984199646183e-05
276.75,2.654507052747053e-05
276.875,7.094865564438817e-05
277.0,2.785115768177565e-05
277.125,2.9432901992952028e-05
277.25,4.1304734649481585e-05
277.375,1.9079614541876973e-05
277.5,3.952906916629212e-05
277.625,2.2486344223601105e-05
277.75,3.734159694533764e-05
277.875,1.8444473142740524e-05
278.0,1.4708159038353827e-05
278.125,3.109985070828113e-05
278.25,2.39554571386974e-05
278.375,3.3073850483739674e-05
278.5,2.1526652501911576e-05
278.625,3.0937201491445116e-05
278.75,2.2694581831758774e-05
278.875,1.0124262834955525e-05
279.0,1.2601113212575926e-05
279.125,1.943063266147792e-05
279.25,1.248571287811246e-05
279.375,1.774811317127182e-05
279.5,2.5367929381862918e-05
279.625,3.628958858589487e-05
279.75,1.5778783397249964e-05
279.875,3.317346299654212e-05
280.0,2.8839944435001185e-05
280.125,1.8723204549178987e-05
280.25,2.9532421494515046e-05
280.375,2.938947808105946e-05
280.5,8.186472436522531e-05
280.625,9.269778783171986e-06
280.75,1.4386501704208562e-05
280.875,1.4714826064725035e-05
281.0,4.919262988501798e-05
281.125,2.352583330615934e-05
281.25,7.097260717695725e-06
281.375,1.953951686343421e-05
281.5,1.815776425587305e-05
281.625,1.0072763313152668e-05
281.75,2.623000239518263e-05
281.875,2.5569546533224075e-05
282.0,2.3938892175824856e-05
282.125,2.1054577587359707e-05
282.25,1.4141318661516698e-05
282.375,0.00012713412125752103
282.5,2.8629484999360168e-05
282.625,5.327312612096493e-05
282.75,9.841819720061782e-05
282.875,0.00022639789788841825
283.0,0.0001974476804446961
283.125,0.0002880446519100591
283.25,0.0003760622228929507
283.375,0.0001736490559221447
283.5,9.94871902647239e-05
283.625,7.423541902926467e-05
283.75,6.781078287940229e-05
283.875,8.81203920845442e-05
284.0,2.1617742875198778e-05
284.125,5.439549612585362e-05
284.25,3.121206632631601e-05
284.375,4.5286461992003884e-05
284.5,6.27267114951559e-05
284.625,0.0002555878412000274
284.75,1.5632182235722666e-05
284.875,4.2002995762205305e-05
285.0,2.076823905516713e-05
285.125,3.826716968402787e-05
285.25,4.980729296226938e-05
285.375,4.663804891778328e-05
285.5,8.756597966623865e-05
285.625,5.66945185218709e-05
285.75,2.1363003391441684e-05
285.875,3.1494586964495854e-05
286.0,9.3757320767771e-05
286.125,1.251230195506957e-05
286.25,4.877602198640472e-05
286.375,1.106032826438002e-05
286.5,6.007259348167996e-05
286.625,6.200027320740943e-06
286.75,3.658891545662417e-06
286.875,4.913238804030045e-06
287.0,8.610887530301292e-06
287.125,2.916854835274361e-05
287.25,2.4264119692765248e-05
287.375,2.744890313001622e-05
287.5,1.656004610835395e-05
287.625,1.735673618303059e-05
287.75,4.018756959183695e-05
287.875,3.487484624605929e-05
288.0,1.653732117414959e-05
288.125,5.2784531081082595e-05
288.25,3.933493660122154e-05
288.375,2.8019893374941516e-05
288.5,0.00016721876886839133
288.625,1.6459760151835415e-05
288.75,1.6368889688951115e-05
288.875,3.246588075092749e-05
289.0,2.881422365012909e-05
289.125,2.403373567562207e-05
289.25,1.0324960391206287e-05
289.375,1.0983490640028144e-05
289.5,1.7098901967250795e-05
289.625,1.9622062775250147e-05
289.75,3.420827447182297e-05
289.875,4.0910832023297664e-05
290.0,2.3756986181008462e-05
290.125,6.806788522408286e-06
290.25,3.0230746251629803e-05
290.375,7.656066025696856e-05
290.5,5.9150218497407987e-05
290.625,8.865967431790926e-05
290.75,0.00010566882887216817
290.875,3.133179944912671e-05
291.0,1.6809595323549525e-05
291.125,3.4982420444911835e-05
291.25,3.308912862907237e-05
291.375,2.0586101579010397e-05
291.5,1.0980141274814628e-05
291.625,3.82289124205797e-05
291.75,3.7271037486319404e-05
291.875,3.544339988834219e-05
292.0,4.536467666856434e-06
292.125,3.725317714042734e-05
292.25,2.807074529539039e-05
292.375,1.498819254980973e-05
292.5,2.1117442114077656e-05
292.625,6.492287203763957e-05
292.75,3.181069865234392e-05
292.875,2.0697039720964272e-05
293.0,3.960089187338016e-05
293.125,6.964687414259338e-05
293.25,1.4779743012177018e-05
293.375,4.260160343394169e-05
293.5,3.32108550275476e-05
293.625,3.737108672018626e-05
293.75,3.233474521350132e-05
293.875,3.1638076955638074e-05
294.0,2.8481263091042733e-05
294.125,4.042134956565311e-05
294.25,2.0479001954353256e-05
294.375,4.185375272071982e-05
294.5,9.21091341199052e-06
294.625,2.845694362250607e-05
294.75,4.03455006402042e-05
294.875,4.243085158199457e-05
295.0,4.49747750690096e-05
295.125,1.6866969294691495e-05
295.25,6.184752971632626e-05
295.375,5.904070973648325e-05
295.5,2.34325098222126e-05
295.625,5.265606201872351e-05
295.75,5.971634339919439e-05
295.875,3.986570738218128e-05
296.0,5.182162291672829e-05
296.125,5.294569696321543e-05
296.25,5.3741156647027434e-05
296.375,5.2459067396713224e-05
296.5,3.1598202425078284e-05
296.625,5.8586037548622026e-05
296.75,1.3818863201741037e-05
296.875,1.4530586171129635e-05
297.0,3.8689712193968827e-05
297.125,2.4667460192360103e-05
297.25,4.545627822430273e-05
297.375,6.212214691805248e-05
297.5,6.472672386122593e-05
297.625,4.946839431059415e-05
297.75,0.00025970040925611356
297.875,5.331878286521613e-05
298.0,7.459916005623844e-05
298.125,6.241338446179592e-05
298.25,3.127344891927646e-05
298.375,8.722807239806951e-05
298.5,6.356547330695642e-05
298.625,3.7198601870392804e-05
298.75,4.749911323692706e-05
298.875,1.319841849416731e-05
299.0,3.7818233727339914e-05
299.125,2.7667236807380635e-06
299.25,4.5746637173812754e-05
299.375,2.094473611150017e-05
299.5,3.0386460735649895e-05
299.625,4.71725609001049e-05
299.75,8.44195967453793e-05
299.875,0.00013936353988824125
300.0,0.0004793057134951566
300.125,0.00015836073429009576
300.25,0.0002951362158284982
300.375,2.678970316968906e-05
300.5,2.425397701545263e-05
300.625,2.5830711627066958e-05
300.75,4.9209703616513126e-05
300.875,4.8677210714482634e-05
301.0,3.0146253306486296e-05
301.125,2.9631507581061283e-05
301.25,1.4323890448309265e-05
301.375,2.1186077381174287e-05
301.5,5.7624708946345025e-05
301.625,4.20206389978813e-05
301.75,7.383499112218771e-05
301.875,8.547111589935215e-05
302.0,9.00869329204488e-05
302.125,0.0001615501079761458
302.25,0.00040077216056521036
302.375,0.001017982184016674
302.5,0.00020976197140235557
302.625,0.00011058542178133388
302.75,6.1015347793388454e-05
302.875,5.684689692314514e-05
303.0,3.3730633059292756e-05
303.125,5.374671366713598e-05
303.25,2.623860548253773e-05
303.375,6.372055190927849e-06
303.5,3.1143467043524673e-06
303.625,1.3923052050209432e-05
303.75,2.617650588510432e-05
303.875,2.384773792924974e-05
304.0,3.565445676981935e-05
304.125,2.9911094419516668e-05
304.25,5.1263460805426233e-05
304.375,2.0934318378446582e-05
304.5,5.6200990779784845e-06
304.625,1.1819737991744677e-05
304.75,3.686746885055124e-05
304.875,2.953491740082756e-05
305.0,2.046059153860908e-05
305.125,3.0843584472360195e-05
305.25,4.1099201642493814e-05
305.375,3.226542638590713e-05
305.5,7.323015119389246e-06
305.625,1.8105133730136675e-05
305.75,4.542499271412e-05
305.875,8.570998158651634e-06
306.0,4.788436638679881e-05
306.125,2.2012881999511223e-05
306.25,3.871206562581123e-05
306.375,2.4353682407307554e-05
306.5,1.9560715492458777e-05
306.625,9.848133819038876e-06
306.75,2.9842897495132327e-05
306.875,7.976924640322449e-05
307.0,9.527480516102998e-05
307.125,2.8976908577680602e-05
307.25,2.4967876547908076e-05
307.375,2.1264560107902555e-05
307.5,2.995924531557799e-05
307.625,1.052570030104465e-05
307.75,1.459611969452132e-05
307.875,1.664389397839434e-05
308.0,1.4832405503451802e-05
308.125,3.502085703833846e-05
308.25,3.978721378489441e-05
308.375,5.231233574521705e-05
308.5,1.943876886281785e-05
308.625,1.8559005222500773e-05
308.75,2.7480581281907656e-05
308.875,5.789633625976543e-05
309.0,1.5152772255717471e-05
309.125,5.80684643242756e-05
309.25,4.7654063997782376e-05
309.375,6.030690510729838e-05
309.5,4.847116281419023e-05
309.625,5.533562134039277e-05
309.75,4.9718567814233594e-05
309.875,3.059789214919018e-05
310.0,1.919283439107022e-05
310.125,3.8300330593324955e-05
310.25,9.524870287727516e-06
310.375,2.4518461916607796e-05
310.5,3.849181655497103e-05
310.625,2.6356320355871357e-05
310.75,0.00011409122981754018
310.875,0.00016599076568172706
311.0,9.70001982130842e-05
311.125,6.640259020960163e-05
311.25,0.00010079617640193211
311.375,0.00026758530165716396
311.5,0.00033385564809748847
311.625,8.772058240506342e-05
311.75,0.00023352550258987705
311.875,0.0004098301809244403
312.0,0.0006718047986599096
312.125,0.0003338147073299218
312.25,0.00017981384071025255
312.375,9.767614577916285e-05
312.5,2.260939522322478e-05
312.625,4.22317082121345e-05
312.75,0.00020038286756244003
312.875,0.00036810500556730413
313.0,6.777398019009336e-05
313.125,4.6533552419584994e-05
313.25,1.6166444046261648e-05
313.375,8.737467071911627e-05
313.5,0.0007815805333507602
313.625,0.00042810555726905135
313.75,1.8403032212929545e-05
313.875,5.4429601535659815e-05
314.0,4.342923161655627e-05
314.125,5.270986100750207e-05
314.25,2.1289828928485527e-05
314.375,0.00019719240457987075
314.5,2.008178029871587e-05
314.625,3.817742910798276e-05
314.75,3.913273501110206e-05
314.875,4.9931526229122045e-05
315.0,1.6385656778404726e-05
315.125,3.848315712432443e-05
315.25,8.84200840396739e-06
315.375,0.00010544210015848837
315.5,0.0001115796686667476
315.625,4.84237337052593e-05
315.75,3.475040023792737e-05
315.875,5.145195230000275e-05
316.0,3.2755757926934586e-05
316.125,4.539916678242244e-05
316.25,0.00010320221122857842
316.375,5.14183452658733e-05
316.5,4.75415792317379e-05
316.625,3.3152170343834386e-05
316.75,6.537745280257242e-05
316.875,2.3064792502460478e-05
317.0,4.58637283209923e-05
317.125,8.222970026662645e-05
317.25,5.784370306366291e-05
317.375,0.00030689640012466845
317.5,4.2574019547687256e-05
317.625,4.754209609454252e-05
317.75,9.07456734393796e-05
317.875,6.782583600959679e-05
318.0,1.3680098809826841e-05
318.125,4.89736181656496e-05
318.25,8.414527000604683e-06
318.375,5.782546555455268e-05
318.5,4.2377389685004796e-05
318.625,2.9111518331573646e-05
318.75,6.711501032861081e-05
318.875,2.9156174495940087e-05
319.0,5.7811271946686584e-05
319.125,6.291990572514953e-05
319.25,0.00016546687768059383
319.375,8.067866785929062e-05
319.5,7.709752503304633e-05
319.625,5.73143636631907e-05
319.75,6.0191339148819875e-05
319.875,1.9521192900317805e-05
320.0,5.592460487678271e-05
320.125,5.34738394680883e-05
320.25,1.3940106081319119e-05
320.375,4.174117264683759e-05
320.5,7.257052362370629e-05
320.625,2.555725091849206e-05
320.75,2.4160527157018994e-05
320.875,6.91307763541826e-05
321.0,4.0171151237267764e-05
321.125,5.9901485188822395e-05
321.25,8.649183289419191e-05
321.375,6.94906673927083e-05
321.5,0.00011413048609074675
321.625,6.806520480307811e-05
321.75,0.00013161865708454903
321.875,0.00019134164725914814
322.0,0.0005462730322292649
322.125,8.998653289805678e-05
322.25,0.00010092665732085344
322.375,3.231182039352751e-05
322.5,2.7713123621550412e-05
322.625,0.00011946874422962914
322.75,1.142228201944635e-05
322.875,4.647910905001536e-05
323.0,2.7079904958201524e-05
323.125,5.565522180055382e-05
323.25,2.037633110451294e-05
323.375,6.622141805479299e-05
323.5,7.828977294353586e-05
323.625,5.075371288505076e-05
323.75,6.330376243045112e-05
323.875,9.06392551535331e-05
324.0,0.00016364216802416262
324.125,5.580745687291234e-05
324.25,0.00017338654255249123
324.375,6.121655836286891e-05
324.5,3.595181718563435e-05
324.625,9.409489533165412e-05
324.75,3.99302306903932e-05
324.875,3.9715070234235096e-05
325.0,2.7777797151994006e-05
325.125,2.7597216280521907e-05
325.25,0.0001799758136343524
325.375,7.918922166341152e-05
325.5,2.7181515430913363e-05
325.625,2.4784241269225774e-05
325.75,1.575205282222735e-05
325.875,7.238303482435701e-05
326.0,3.499685248170872e-05
326.125,5.237878858143601e-05
326.25,6.370405903069873e-05
326.375,4.503602491575696e-05
326.5,0.00014056277493839652
326.625,0.00036478068652460283
326.75,0.000145009206495543
326.875,0.00019713152968968658
327.0,0.0003606910765850205
327.125,0.0005789405460133333
327.25,0.00027463119080924233
327.375,8.966927134059776e-05
327.5,6.626939986512639e-05
327.625,6.553722345448015e-05
327.75,3.567917199468503e-05
327.875,5.0406780126119525e-05
328.0,7.295229558795143e-05
328.125,2.1550067567562018e-05
328.25,7.088918656462663e-05
328.375,4.914581335264848e-05
328.5,3.7114670902676876e-05
328.625,5.079346206818999e-05
328.75,6.33496214860737e-05
328.875,0.00021786375380526034
329.0,0.00021957867046747364
329.125,0.00048454450319999654
329.25,0.00027173942306094517
329.375,0.0002022383837532275
329.5,0.00013808681493078336
329.625,0.00012118620692297008
329.75,8.984235715211098e-05
329.875,0.00012503424282423028
330.0,0.00012065148830858452
330.125,0.00015646749919497386
330.25,0.0001975488977626845
330.375,0.00014198564382497314
330.5,0.0001975485796610505
330.625,0.0002497771694150275
330.75,0.00030708046416752375
330.875,0.0004102732505354719
331.0,0.0007066826831565677
331.125,0.0022214407565199668
331.25,0.0025203267570738344
331.375,0.0008483399794943692
331.5,0.0005655672379596867
331.625,0.00041017245497992894
331.75,0.00022843456553609667
331.875,0.00023328548914664256
332.0,0.0002194260177203823
332.125,0.00013074135935351523
332.25,0.00020910259653248873
332.375,0.00010392903172386262
332.5,0.00011643135472936879
332.625,0.00013596767659489295
332.75,0.00014589922271651326
332.875,0.0009658637127258916
333.0,0.00019469918032093494
333.125,0.00025539809696894795
333.25,0.0002667730289497994
333.375,0.00013028198874872265
333.5,0.0001990268482669997
333.625,7.516782673739108e-05
333.75,0.00013554012562930082
333.875,8.881423681909609e-05
334.0,0.00014963973174288042
334.125,0.00019527838329722058
334.25,0.0001197862867861066
334.375,0.00016173024969726036
334.5,0.00011571024414023323
334.625,0.0001390605979446266
334.75,0.00013216512444177094
334.875,0.00010310490800590177
335.0,9.453683142462902e-05
335.125,0.0001845414445041769
335.25,0.0001844838630590279
335.375,0.0001671200344349282
335.5,0.0002058704860937852
335.625,0.0003930724110446513
335.75,0.0009520992709405788
335.875,0.0005504234704212667
336.0,0.00016665301279759047
336.125,6.173668384246455e-05
336.25,8.386706820819223e-05
336.375,2.4078123802045576e-05
336.5,0.00011091667600463178
336.625,2.4752292092194557e-05
336.75,0.00013051536458881765
336.875,5.987965341780551e-05
337.0,0.00024622021805723775
337.125,6.128982519550461e-05
337.25,4.151590998221916e-05
337.375,4.7315462910792526e-05
337.5,5.876924859553877e-05
337.625,0.00012906084934227394
337.75,0.0001741441674763957
337.875,8.254333410780497e-05
338.0,0.00015727941844860703
338.125,9.355491874429197e-05
338.25,4.7838607420063526e-05
338.375,4.45826695203658e-05
338.5,0.00015915941665977366
338.625,0.00012894261544440494
338.75,0.00018607284754435955
338.875,0.00017438630656907406
339.0,7.35301945683957e-05
339.125,0.00016040693372726874
339.25,0.00018115269258106137
339.375,0.00014694041702477368
339.5,0.0001620053615089109
339.625,0.0002703083496858035
339.75,7.240339859731529e-05
339.875,0.0001937161180244034
340.0,0.00023488640966686902
340.125,0.0002461139478320993
340.25,0.0004309454344955713
340.375,0.0010359817962616565
340.5,0.00257148884339163
340.625,0.0011830414143925493
340.75,0.0005789410735169192
340.875,0.0008167163285960149
341.0,7.76193588080301e-05
341.125,9.02148853895221e-05
341.25,0.0001054081540500535
341.375,6.933977240058836e-05
341.5,3.6363494311898845e-05
341.625,0.00015827154412305627
341.75,0.000103551469629376
341.875,0.0001275981000832897
342.0,0.00020724532805567686
342.125,0.00021333453380506916
